id,scenario,plant_id,timestep,discharge,spill,bypass,controlled_inflow,controlled_outflow,volume_res
6065,6,49906,31,16.387195121951226,0.0,0.0,7.8135810485810415,16.387195121951226,174442.2106375718
6066,7,49906,31,17.10704607046071,0.0,0.0,7.8135810485810415,17.10704607046071,174402.4896267237
6067,8,49906,31,20.812161246612476,0.0,0.0,7.8135810485810415,20.812161246612476,174314.22739291046
6068,9,49906,31,11.621963317847468,0.0,0.0,7.8135810485810415,11.621963317847468,174481.439053025
6069,10,49906,31,4.2540771389856875,0.0,0.0,7.8135810485810415,4.2540771389856875,174645.9704276746
6070,1,49906,32,26.249153116531165,0.0,0.0,8.226329966329958,26.249153116531165,174149.95711138847
6071,2,49906,32,2.7311991869918546,0.0,0.0,3.26,2.7311991869918546,174771.77597790692
6072,3,49906,32,23.73390921409212,0.0,0.0,3.26,23.73390921409212,174285.02390735052
6073,4,49906,32,13.973577235772355,0.0,0.0,3.26,13.973577235772355,174477.16403567677
6074,5,49906,32,10.226117886178848,0.0,0.0,3.26,10.226117886178848,174521.05807918985
6075,6,49906,32,19.22425474254742,0.0,0.0,3.26,19.22425474254742,174426.24638282927
6076,7,49906,32,19.98644986449864,0.0,0.0,3.26,19.98644986449864,174385.7631768592
6077,8,49906,32,23.73390921409212,0.0,0.0,3.26,23.73390921409212,174293.75348369638
6078,9,49906,32,16.45071138211382,0.0,0.0,3.26,16.45071138211382,174468.2483416429
6079,10,49906,32,6.478658536585342,0.0,0.0,3.26,6.478658536585342,174642.751769138
6080,1,49906,33,26.249153116531165,0.0,0.0,8.466830206830183,26.249153116531165,174132.17478847876
6081,2,49906,33,2.6465108401084025,0.0,0.0,3.26,2.6465108401084025,174772.38946706682
6082,3,49906,33,23.860941734417352,0.0,0.0,3.26,23.860941734417352,174264.4229656161
6083,4,49906,33,14.0159214092141,0.0,0.0,3.26,14.0159214092141,174466.40811426757
6084,5,49906,33,10.226117886178848,0.0,0.0,3.26,10.226117886178848,174514.0919613037
6085,6,49906,33,19.308943089430894,0.0,0.0,3.26,19.308943089430894,174410.19743973983
6086,7,49906,33,20.071138211382102,0.0,0.0,3.26,20.071138211382102,174368.95203864784
6087,8,49906,33,20.852993128145574,0.0,0.0,3.26,20.852993128145574,174276.16049056823
6088,9,49906,33,14.0159214092141,0.0,0.0,3.26,14.0159214092141,174457.4924202337
6089,10,49906,33,6.436314363143622,0.0,0.0,3.26,6.436314363143622,174639.57545477487
6090,1,49906,34,26.249153116531165,0.0,0.0,9.038018278018292,26.249153116531165,174114.96365364024
6091,2,49906,34,4.611280487804863,0.0,0.0,3.26,4.611280487804863,174771.03818657904
6092,3,49906,34,26.249153116531165,0.0,0.0,3.26,26.249153116531165,174241.43381249957
6093,4,49906,34,16.19241192411924,0.0,0.0,3.26,16.19241192411924,174453.47570234345
6094,5,49906,34,12.3390921409214,0.0,0.0,3.26,12.3390921409214,174505.01286916278
6095,6,49906,34,21.612466124661236,0.0,0.0,3.26,21.612466124661236,174391.84497361517
6096,7,49906,34,22.395833333333325,0.0,0.0,3.26,22.395833333333325,174349.8162053145
6097,8,49906,34,26.249153116531165,0.0,0.0,3.26,26.249153116531165,174253.1713374517
6098,9,49906,34,16.55657181571817,0.0,0.0,3.26,16.55657181571817,174444.195848418
6099,10,49906,34,8.464600271002706,0.0,0.0,3.26,8.464600271002706,174634.37085450388
6100,1,49906,35,26.249153116531165,0.0,0.0,8.947830687830683,26.249153116531165,174097.66233121153
6101,2,49906,35,2.519478319783196,0.0,0.0,3.26,2.519478319783196,174771.77870825925
6102,3,49906,35,24.09383468834687,0.0,0.0,3.26,24.09383468834687,174220.59997781125
6103,4,49906,35,16.556571815718154,0.0,0.0,3.26,16.556571815718154,174440.17913052774
6104,5,49906,35,12.703252032520313,0.0,0.0,3.26,12.703252032520313,174495.56961713027
6105,6,49906,35,16.55657181571816,0.0,0.0,3.26,16.55657181571816,174378.54840179946
6106,7,49906,35,20.240514905149052,0.0,0.0,3.26,20.240514905149052,174332.83569040935
6107,8,49906,35,24.09383468834687,0.0,0.0,3.26,24.09383468834687,174232.33750276337
6108,9,49906,35,16.556571815718154,0.0,0.0,3.26,16.556571815718154,174430.8992766023
6109,10,49906,35,6.37279810298103,0.0,0.0,3.26,6.37279810298103,174631.2580564009
6110,1,49906,36,26.249153116531165,0.0,0.0,5.27805469662613,26.249153116531165,174076.6912327916
6111,2,49906,36,4.230182926829263,0.0,0.0,3.26,4.230182926829263,174770.80852533242
6112,3,49906,36,26.249153116531165,0.0,0.0,3.26,26.249153116531165,174197.6108246947
6113,4,49906,36,16.64126016260162,0.0,0.0,3.26,16.64126016260162,174426.79787036515
6114,5,49906,36,12.085027100270985,0.0,0.0,3.26,12.085027100270985,174486.74459003
6115,6,49906,36,21.52777777777777,0.0,0.0,3.26,21.52777777777777,174360.2806240217
6116,7,49906,36,21.52777777777777,0.0,0.0,3.26,21.52777777777777,174314.56791263158
6117,8,49906,36,26.249153116531165,0.0,0.0,3.26,26.249153116531165,174209.34834964684
6118,9,49906,36,16.64126016260162,0.0,0.0,3.26,16.64126016260162,174417.5180164397
6119,10,49906,36,8.168191056910551,0.0,0.0,3.26,8.168191056910551,174626.349865344
6120,1,49906,37,26.24915311653117,0.0,0.0,3.26,26.24915311653117,174053.70207967507
6121,2,49906,37,0.10434814169569835,0.0,0.0,3.26,0.10434814169569835,174773.96417719073
6122,3,49906,37,22.29269502516453,0.0,0.0,3.26,22.29269502516453,174178.57812966956
6123,4,49906,37,16.662432249322478,0.0,0.0,3.26,16.662432249322478,174413.39543811584
6124,5,49906,37,8.02270857530001,0.0,0.0,3.26,8.02270857530001,174481.9818814547
6125,6,49906,37,17.52897551296936,0.0,0.0,3.26,17.52897551296936,174346.01164850872
6126,7,49906,37,18.333514808362352,0.0,0.0,3.26,18.333514808362352,174299.49439782323
6127,8,49906,37,19.918699186991923,0.0,0.0,3.26,19.918699186991923,174192.68965045986
6128,9,49906,37,16.662432249322478,0.0,0.0,3.26,16.662432249322478,174404.11558419038
6129,10,49906,37,4.063528358497857,0.0,0.0,3.26,4.063528358497857,174625.5463369855
6130,1,49906,38,26.249153116531165,0.0,0.0,10.150331890331879,26.249153116531165,174037.6032584489
6131,2,49906,38,2.2018970189701874,0.0,0.0,3.26,2.2018970189701874,174775.02228017178
6132,3,49906,38,24.68665311653117,0.0,0.0,3.26,24.68665311653117,174157.15147655303
6133,4,49906,38,16.725948509485082,0.0,0.0,3.26,16.725948509485082,174399.92948960635
6134,5,49906,38,10.226117886178848,0.0,0.0,3.26,10.226117886178848,174475.01576356855
6135,6,49906,38,19.859417344173433,0.0,0.0,3.26,19.859417344173433,174329.41223116455
6136,7,49906,38,20.663956639566397,0.0,0.0,3.26,20.663956639566397,174282.09044118368
6137,8,49906,38,24.68665311653117,0.0,0.0,3.26,24.68665311653117,174171.26299734332
6138,9,49906,38,16.725948509485082,0.0,0.0,3.26,16.725948509485082,174390.6496356809
6139,10,49906,38,6.22459349593495,0.0,0.0,3.26,6.22459349593495,174622.5817434896
6140,1,49906,39,26.249153116531165,0.0,0.0,6.753265993265993,26.249153116531165,174018.10737132563
6141,2,49906,39,2.815887533875337,0.0,0.0,3.26,2.815887533875337,174775.4663926379
6142,3,49906,39,22.25186314363144,0.0,0.0,3.26,22.25186314363144,174138.1596134094
6143,4,49906,39,17.403455284552855,0.0,0.0,3.26,17.403455284552855,174385.78603432182
6144,5,49906,39,10.882452574525749,0.0,0.0,3.26,10.882452574525749,174467.39331099403
6145,6,49906,39,17.403455284552855,0.0,0.0,3.26,17.403455284552855,174315.26877588
6146,7,49906,39,18.207994579945797,0.0,0.0,3.26,18.207994579945797,174267.14244660374
6147,8,49906,39,22.25186314363144,0.0,0.0,3.26,22.25186314363144,174152.2711341997
6148,9,49906,39,17.403455284552855,0.0,0.0,3.26,17.403455284552855,174376.50618039636
6149,10,49906,39,6.838584010840107,0.0,0.0,3.26,6.838584010840107,174619.00315947877
6150,1,49906,40,26.249153116531165,0.0,0.0,20.7578093863808,26.249153116531165,174012.61602759548
6151,2,49906,40,5.990188250096795,0.0,0.0,14.350625300625277,5.990188250096795,174783.82682968845
6152,3,49906,40,26.249153116531165,0.0,0.0,14.350625300625277,26.249153116531165,174126.2610855935
6153,4,49906,40,18.92784552845529,0.0,0.0,14.350625300625277,18.92784552845529,174381.208814094
6154,5,49906,40,14.247302071235005,0.0,0.0,14.350625300625277,14.247302071235005,174467.49663422344
6155,6,49906,40,24.155838656600874,0.0,0.0,14.350625300625277,24.155838656600874,174305.463562524
6156,7,49906,40,24.98155003871469,0.0,0.0,14.350625300625277,24.98155003871469,174256.51152186567
6157,8,49906,40,26.249153116531165,0.0,0.0,18.38286951144093,26.249153116531165,174144.4048505946
6158,9,49906,40,18.37585898180411,0.0,0.0,14.350625300625277,18.37585898180411,174372.4809467152
6159,10,49906,40,10.1187451606659,0.0,0.0,14.350625300625277,10.1187451606659,174623.23503961874
6160,1,49906,41,26.249153116531165,0.0,0.0,23.311707551707535,26.249153116531165,174009.67858203064
6161,2,49906,41,4.9966124661246685,0.0,0.0,12.409567770440846,4.9966124661246685,174791.23978499277
6162,3,49906,41,26.249153116531147,0.0,0.0,13.842010582010591,26.249153116531147,174113.85394305896
6163,4,49906,41,18.977625811228513,0.0,0.0,12.409567770440843,18.977625811228513,174374.6407560532
6164,5,49906,41,13.338414634146366,0.0,0.0,12.409567770440846,13.338414634146366,174466.56778735973
6165,6,49906,41,21.25254065040648,0.0,0.0,13.842010582010591,21.25254065040648,174298.05303245562
6166,7,49906,41,22.09942411924117,0.0,0.0,13.842010582010591,22.09942411924117,174248.25410832843
6167,8,49906,41,26.249153116531147,0.0,0.0,13.842010582010591,26.249153116531147,174131.99770806008
6168,9,49906,41,18.977625811228513,0.0,0.0,12.409567770440843,18.977625811228513,174365.91288867441
6169,10,49906,41,9.167513550135515,0.0,0.0,12.409567770440846,9.167513550135515,174626.47709383903
6170,1,49906,42,26.249153116531165,0.0,0.0,23.31170755170755,26.249153116531165,174006.7411364658
6171,2,49906,42,4.211521002709992,0.0,0.0,17.479576719576745,4.211521002709992,174804.50784070964
6172,3,49906,42,26.249153116531165,0.0,0.0,17.47957671957674,26.249153116531165,174105.084366662
6173,4,49906,42,20.51575203252034,0.0,0.0,11.855435305435282,20.51575203252034,174365.98043932614
6174,5,49906,42,12.426290650406484,0.0,0.0,17.479576719576745,12.426290650406484,174471.6210734289
6175,6,49906,42,21.316056910569102,0.0,0.0,17.479576719576745,21.316056910569102,174294.2165522646
6176,7,49906,42,22.141768292682933,0.0,0.0,17.479576719576745,22.141768292682933,174243.59191675534
6177,8,49906,42,26.249153116531165,0.0,0.0,17.479576719576745,26.249153116531165,174123.2281316631
6178,9,49906,42,16.55484756097559,0.0,0.0,17.479576719576745,16.55484756097559,174366.83761783302
6179,10,49906,42,12.279810298103,0.0,0.0,11.855435305435282,12.279810298103,174626.0527188464
6180,1,49906,43,26.249153116531165,0.0,0.0,11.500697450697459,26.249153116531165,173991.99268079997
6181,2,49906,43,6.241531165311653,0.0,0.0,10.983621933621919,6.241531165311653,174809.24993147794
6182,3,49906,43,26.249153116531165,0.0,0.0,10.983621933621919,26.249153116531165,174089.8188354791
6183,4,49906,43,21.42615176151762,0.0,0.0,10.983621933621919,21.42615176151762,174355.53790949823
6184,5,49906,43,14.498644986449868,0.0,0.0,10.983621933621919,14.498644986449868,174468.10605037605
6185,6,49906,43,24.407181571815716,0.0,0.0,10.983621933621919,24.407181571815716,174280.7929926264
6186,7,49906,43,25.232892953929554,0.0,0.0,10.983621933621919,25.232892953929554,174229.342645735
6187,8,49906,43,26.249153116531165,0.0,0.0,10.983621933621919,26.249153116531165,174107.9626004802
6188,9,49906,43,21.42615176151762,0.0,0.0,10.983621933621919,21.42615176151762,174356.3950880051
6189,10,49906,43,10.370088075880759,0.0,0.0,10.983621933621919,10.370088075880759,174626.66625270413
6190,1,49906,44,26.249153116531165,0.0,0.0,23.311707551707585,26.249153116531165,173989.05523523514
6191,2,49906,44,7.537262872628733,0.0,0.0,7.2823665223665675,7.537262872628733,174808.99503512768
6192,3,49906,44,26.249153116531165,0.0,0.0,9.570983989555453,26.249153116531165,174073.14066635212
6193,4,49906,44,22.527100271002695,0.0,0.0,7.2823665223665675,22.527100271002695,174340.2931757496
6194,5,49906,44,15.879065040650406,0.0,0.0,7.2823665223665675,15.879065040650406,174459.50935185776
6195,6,49906,44,25.87228997289972,0.0,0.0,7.2823665223665675,25.87228997289972,174262.20306917588
6196,7,49906,44,26.249153116531165,0.0,0.0,7.2823665223665675,26.249153116531165,174210.37585914086
6197,8,49906,44,26.249153116531165,0.0,0.0,13.842010582010618,26.249153116531165,174095.55545794568
6198,9,49906,44,22.527100271002695,0.0,0.0,7.2823665223665675,22.527100271002695,174341.15035425648
6199,10,49906,44,11.708163956639558,0.0,0.0,7.2823665223665675,11.708163956639558,174622.24045526984
6200,1,49906,45,26.249153116531165,0.0,0.0,23.311707551707535,26.249153116531165,173986.1177896703
6201,2,49906,45,8.405318428184282,0.0,0.0,6.380490620490642,8.405318428184282,174806.97020732
6202,3,49906,45,26.249153116531165,0.0,0.0,13.932198172198179,26.249153116531165,174060.82371140778
6203,4,49906,45,20.978815814943847,0.0,0.0,9.66117157974303,20.978815814943847,174328.97553151438
6204,5,49906,45,19.160738482384808,0.0,0.0,6.380490620490642,19.160738482384808,174446.7291039959
6205,6,49906,45,24.281661343399147,0.0,0.0,9.66117157974303,24.281661343399147,174247.58257941224
6206,7,49906,45,25.10737272551296,0.0,0.0,9.66117157974303,25.10737272551296,174194.9296579951
6207,8,49906,45,26.249153116531165,0.0,0.0,9.661171579743021,26.249153116531165,174078.9674764089
6208,9,49906,45,23.289295392953914,0.0,0.0,6.380490620490642,23.289295392953914,174324.24154948402
6209,10,49906,45,12.555047425474235,0.0,0.0,6.380490620490642,12.555047425474235,174616.06589846488
6210,1,49906,46,26.249153116531165,0.0,0.0,21.421332371332355,26.249153116531165,173981.2899689251
6211,2,49906,46,6.305047425474254,0.0,0.0,11.981697931697926,6.305047425474254,174812.64685782624
6212,3,49906,46,26.249153116531172,0.0,0.0,11.981697931697926,26.249153116531172,174046.55625622295
6213,4,49906,46,21.252540650406512,0.0,0.0,11.98169793169791,21.252540650406512,174319.70468879567
6214,5,49906,46,19.372459349593484,0.0,0.0,8.758994708994706,19.372459349593484,174436.1156393553
6215,6,49906,46,21.252540650406512,0.0,0.0,11.981697931697926,21.252540650406512,174238.31173669352
6216,7,49906,46,22.07825203252032,0.0,0.0,11.981697931697926,22.07825203252032,174184.83310389429
6217,8,49906,46,26.249153116531172,0.0,0.0,11.981697931697926,26.249153116531172,174064.70002122407
6218,9,49906,46,21.252540650406512,0.0,0.0,11.98169793169791,21.252540650406512,174314.9707067653
6219,10,49906,46,12.724424119241196,0.0,0.0,8.758994708994706,12.724424119241196,174612.10046905463
6220,1,49906,47,26.249153116531165,0.0,0.0,18.799879749879736,26.249153116531165,173973.84069555844
6221,2,49906,47,8.61703929539295,0.0,0.0,9.300120250120248,8.61703929539295,174813.32993878098
6222,3,49906,47,26.249153116531158,0.0,0.0,9.300120250120248,26.249153116531158,174029.60722335652
6223,4,49906,47,23.649220867208662,0.0,0.0,9.300120250120248,23.649220867208662,174305.3555881786
6224,5,49906,47,16.9800135501355,0.0,0.0,9.300120250120248,16.9800135501355,174428.43574605527
6225,6,49906,47,23.64922086720867,0.0,0.0,9.300120250120248,23.64922086720867,174223.96263607644
6226,7,49906,47,24.474932249322496,0.0,0.0,9.300120250120248,24.474932249322496,174169.6582918951
6227,8,49906,47,26.249153116531158,0.0,0.0,9.300120250120248,26.249153116531158,174047.75098835764
6228,9,49906,47,23.649220867208662,0.0,0.0,9.300120250120248,23.649220867208662,174300.62160614823
6229,10,49906,47,12.809112466124649,0.0,0.0,9.300120250120248,12.809112466124649,174608.59147683863
6230,1,49906,48,26.249153116531165,0.0,0.0,23.311707551707542,26.249153116531165,173970.9032499936
6231,2,49906,48,8.765243902439028,0.0,0.0,6.109927849927823,8.765243902439028,174810.67462272846
6232,3,49906,48,26.24915311653117,0.0,0.0,13.962260702260691,26.24915311653117,174017.32033094222
6233,4,49906,48,21.316056910569102,0.0,0.0,6.109927849927817,21.316056910569102,174290.14945911794
6234,5,49906,48,16.980013550135517,0.0,0.0,6.109927849927823,16.980013550135517,174417.56566035506
6235,6,49906,48,21.316056910569102,0.0,0.0,13.962260702260691,21.316056910569102,174216.60883986813
6236,7,49906,48,22.141768292682936,0.0,0.0,13.962260702260691,22.141768292682936,174161.47878430467
6237,8,49906,48,26.24915311653117,0.0,0.0,13.962260702260691,26.24915311653117,174035.46409594335
6238,9,49906,48,21.316056910569102,0.0,0.0,6.109927849927817,21.316056910569102,174285.41547708758
6239,10,49906,48,12.87262872628726,0.0,0.0,6.109927849927823,12.87262872628726,174601.82877596226
6240,1,49906,49,26.249153116531165,0.0,0.0,23.311707551707592,26.249153116531165,173967.96580442876
6241,2,49906,49,2.8963414634146822,0.0,0.0,13.842010582010579,2.8963414634146822,174821.62029184707
6242,3,49906,49,26.249153116531204,0.0,0.0,13.842010582010579,26.249153116531204,174004.9131884077
6243,4,49906,49,21.231368563685677,0.0,0.0,9.092130832130815,21.231368563685677,174278.0102213864
6244,5,49906,49,17.297594850948506,0.0,0.0,5.238114478114535,17.297594850948506,174405.50617998224
6245,6,49906,49,21.231368563685677,0.0,0.0,13.842010582010579,21.231368563685677,174209.21948188645
6246,7,49906,49,22.078252032520357,0.0,0.0,13.842010582010579,22.078252032520357,174153.24254285416
6247,8,49906,49,26.249153116531204,0.0,0.0,13.842010582010579,26.249153116531204,174023.0569534088
6248,9,49906,49,21.231368563685677,0.0,0.0,5.574814814814802,21.231368563685677,174269.7589233387
6249,10,49906,49,13.12669376693766,0.0,0.0,5.238114478114535,13.12669376693766,174593.94019667344
6250,1,49906,50,26.249153116531176,0.0,0.0,21.389122517693856,26.249153116531176,173963.1057738299
6251,2,49906,50,8.019986449864502,0.0,0.0,7.646681096681077,8.019986449864502,174821.24698649388
6252,3,49906,50,26.249153116531176,0.0,0.0,14.711375661375637,26.249153116531176,173993.37541095255
6253,4,49906,50,24.009146341463424,0.0,0.0,7.646681096681077,24.009146341463424,174261.64775614158
6254,5,49906,50,16.319444444444457,0.0,0.0,7.646681096681077,16.319444444444457,174396.83341663447
6255,6,49906,50,26.249153116531176,0.0,0.0,7.646681096681077,26.249153116531176,174190.6170098666
6256,7,49906,50,26.249153116531176,0.0,0.0,7.646681096681077,26.249153116531176,174134.6400708343
6257,8,49906,50,26.249153116531176,0.0,0.0,14.711375661375637,26.249153116531176,174011.51917595367
6258,9,49906,50,24.009146341463424,0.0,0.0,7.646681096681077,24.009146341463424,174253.3964580939
6259,10,49906,50,12.16971544715448,0.0,0.0,7.646681096681077,12.16971544715448,174589.41716232296
6260,1,49906,51,26.249153116531165,0.0,0.0,23.311707551707542,26.249153116531165,173960.16832826508
6261,2,49906,51,8.638211382113827,0.0,0.0,5.418489658489637,8.638211382113827,174818.02726477024
6262,3,49906,51,26.24915311653117,0.0,0.0,13.781885521885505,26.24915311653117,173980.9081433579
