id,scenario,plant_id,timestep,area,fuel_type,production,up_activation,down_activation
30086,6,49928,33,2,Hydro,0.0,0.0,0.0
30087,7,49928,33,2,Hydro,0.0,0.0,0.0
30088,8,49928,33,2,Hydro,0.0,0.0,0.0
30089,9,49928,33,2,Hydro,0.0,0.0,0.0
30090,10,49928,33,2,Hydro,0.0,0.0,0.0
30091,1,49928,34,2,Hydro,0.0,0.0,0.0
30092,2,49928,34,2,Hydro,0.0,0.0,0.0
30093,3,49928,34,2,Hydro,0.0,0.0,0.0
30094,4,49928,34,2,Hydro,0.0,0.0,0.0
30095,5,49928,34,2,Hydro,0.0,0.0,0.0
30096,6,49928,34,2,Hydro,0.0,0.0,0.0
30097,7,49928,34,2,Hydro,0.0,0.0,0.0
30098,8,49928,34,2,Hydro,0.0,0.0,0.0
30099,9,49928,34,2,Hydro,0.0,0.0,0.0
30100,10,49928,34,2,Hydro,0.0,0.0,0.0
30101,1,49928,35,2,Hydro,0.0,0.0,0.0
30102,2,49928,35,2,Hydro,0.0,0.0,0.0
30103,3,49928,35,2,Hydro,0.0,0.0,0.0
30104,4,49928,35,2,Hydro,0.0,0.0,0.0
30105,5,49928,35,2,Hydro,0.0,0.0,0.0
30106,6,49928,35,2,Hydro,0.0,0.0,0.0
30107,7,49928,35,2,Hydro,0.0,0.0,0.0
30108,8,49928,35,2,Hydro,0.0,0.0,0.0
30109,9,49928,35,2,Hydro,0.0,0.0,0.0
30110,10,49928,35,2,Hydro,0.0,0.0,0.0
30111,1,49928,36,2,Hydro,0.0,0.0,0.0
30112,2,49928,36,2,Hydro,0.0,0.0,0.0
30113,3,49928,36,2,Hydro,0.0,0.0,0.0
30114,4,49928,36,2,Hydro,0.0,0.0,0.0
30115,5,49928,36,2,Hydro,0.0,0.0,0.0
30116,6,49928,36,2,Hydro,0.0,0.0,0.0
30117,7,49928,36,2,Hydro,0.0,0.0,0.0
30118,8,49928,36,2,Hydro,0.0,0.0,0.0
30119,9,49928,36,2,Hydro,0.0,0.0,0.0
30120,10,49928,36,2,Hydro,0.0,0.0,0.0
30121,1,49928,37,2,Hydro,0.0,0.0,0.0
30122,2,49928,37,2,Hydro,0.0,0.0,0.0
30123,3,49928,37,2,Hydro,0.0,0.0,0.0
30124,4,49928,37,2,Hydro,0.0,0.0,0.0
30125,5,49928,37,2,Hydro,0.0,0.0,0.0
30126,6,49928,37,2,Hydro,0.0,0.0,0.0
30127,7,49928,37,2,Hydro,0.0,0.0,0.0
30128,8,49928,37,2,Hydro,0.0,0.0,0.0
30129,9,49928,37,2,Hydro,0.0,0.0,0.0
30130,10,49928,37,2,Hydro,0.0,0.0,0.0
30131,1,49928,38,2,Hydro,0.0,0.0,0.0
30132,2,49928,38,2,Hydro,0.0,0.0,0.0
30133,3,49928,38,2,Hydro,0.0,0.0,0.0
30134,4,49928,38,2,Hydro,0.0,0.0,0.0
30135,5,49928,38,2,Hydro,0.0,0.0,0.0
30136,6,49928,38,2,Hydro,0.0,0.0,0.0
30137,7,49928,38,2,Hydro,0.0,0.0,0.0
30138,8,49928,38,2,Hydro,0.0,0.0,0.0
30139,9,49928,38,2,Hydro,0.0,0.0,0.0
30140,10,49928,38,2,Hydro,0.0,0.0,0.0
30141,1,49928,39,2,Hydro,0.0,0.0,0.0
30142,2,49928,39,2,Hydro,0.0,0.0,0.0
30143,3,49928,39,2,Hydro,0.0,0.0,0.0
30144,4,49928,39,2,Hydro,0.0,0.0,0.0
30145,5,49928,39,2,Hydro,0.0,0.0,0.0
30146,6,49928,39,2,Hydro,0.0,0.0,0.0
30147,7,49928,39,2,Hydro,0.0,0.0,0.0
30148,8,49928,39,2,Hydro,0.0,0.0,0.0
30149,9,49928,39,2,Hydro,0.0,0.0,0.0
30150,10,49928,39,2,Hydro,0.0,0.0,0.0
30151,1,49928,40,2,Hydro,0.0,0.0,0.0
30152,2,49928,40,2,Hydro,0.0,0.0,0.0
30153,3,49928,40,2,Hydro,0.0,0.0,0.0
30154,4,49928,40,2,Hydro,0.0,0.0,0.0
30155,5,49928,40,2,Hydro,0.0,0.0,0.0
30156,6,49928,40,2,Hydro,0.0,0.0,0.0
30157,7,49928,40,2,Hydro,0.0,0.0,0.0
30158,8,49928,40,2,Hydro,0.0,0.0,0.0
30159,9,49928,40,2,Hydro,0.0,0.0,0.0
30160,10,49928,40,2,Hydro,0.0,0.0,0.0
30161,1,49928,41,2,Hydro,0.0,0.0,0.0
30162,2,49928,41,2,Hydro,0.0,0.0,0.0
30163,3,49928,41,2,Hydro,0.0,0.0,0.0
30164,4,49928,41,2,Hydro,0.0,0.0,0.0
30165,5,49928,41,2,Hydro,0.0,0.0,0.0
30166,6,49928,41,2,Hydro,0.0,0.0,0.0
30167,7,49928,41,2,Hydro,0.0,0.0,0.0
30168,8,49928,41,2,Hydro,0.0,0.0,0.0
30169,9,49928,41,2,Hydro,0.0,0.0,0.0
30170,10,49928,41,2,Hydro,0.0,0.0,0.0
30171,1,49928,42,2,Hydro,0.0,0.0,0.0
30172,2,49928,42,2,Hydro,0.0,0.0,0.0
30173,3,49928,42,2,Hydro,0.0,0.0,0.0
30174,4,49928,42,2,Hydro,0.0,0.0,0.0
30175,5,49928,42,2,Hydro,0.0,0.0,0.0
30176,6,49928,42,2,Hydro,0.0,0.0,0.0
30177,7,49928,42,2,Hydro,0.0,0.0,0.0
30178,8,49928,42,2,Hydro,0.0,0.0,0.0
30179,9,49928,42,2,Hydro,0.0,0.0,0.0
30180,10,49928,42,2,Hydro,0.0,0.0,0.0
30181,1,49928,43,2,Hydro,0.0,0.0,0.0
30182,2,49928,43,2,Hydro,0.0,0.0,0.0
30183,3,49928,43,2,Hydro,0.0,0.0,0.0
30184,4,49928,43,2,Hydro,0.0,0.0,0.0
30185,5,49928,43,2,Hydro,0.0,0.0,0.0
30186,6,49928,43,2,Hydro,0.0,0.0,0.0
30187,7,49928,43,2,Hydro,0.0,0.0,0.0
30188,8,49928,43,2,Hydro,0.0,0.0,0.0
30189,9,49928,43,2,Hydro,0.0,0.0,0.0
30190,10,49928,43,2,Hydro,0.0,0.0,0.0
30191,1,49928,44,2,Hydro,0.0,0.0,0.0
30192,2,49928,44,2,Hydro,0.0,0.0,0.0
30193,3,49928,44,2,Hydro,0.0,0.0,0.0
30194,4,49928,44,2,Hydro,0.0,0.0,0.0
30195,5,49928,44,2,Hydro,0.0,0.0,0.0
30196,6,49928,44,2,Hydro,0.0,0.0,0.0
30197,7,49928,44,2,Hydro,0.0,0.0,0.0
30198,8,49928,44,2,Hydro,0.0,0.0,0.0
30199,9,49928,44,2,Hydro,0.0,0.0,0.0
30200,10,49928,44,2,Hydro,0.0,0.0,0.0
30201,1,49928,45,2,Hydro,0.0,0.0,0.0
30202,2,49928,45,2,Hydro,0.0,0.0,0.0
30203,3,49928,45,2,Hydro,0.0,0.0,0.0
30204,4,49928,45,2,Hydro,0.0,0.0,0.0
30205,5,49928,45,2,Hydro,0.0,0.0,0.0
30206,6,49928,45,2,Hydro,0.0,0.0,0.0
30207,7,49928,45,2,Hydro,0.0,0.0,0.0
30208,8,49928,45,2,Hydro,0.0,0.0,0.0
30209,9,49928,45,2,Hydro,0.0,0.0,0.0
30210,10,49928,45,2,Hydro,0.0,0.0,0.0
30211,1,49928,46,2,Hydro,0.0,0.0,0.0
30212,2,49928,46,2,Hydro,0.0,0.0,0.0
30213,3,49928,46,2,Hydro,0.0,0.0,0.0
30214,4,49928,46,2,Hydro,0.0,0.0,0.0
30215,5,49928,46,2,Hydro,0.0,0.0,0.0
30216,6,49928,46,2,Hydro,0.0,0.0,0.0
30217,7,49928,46,2,Hydro,0.0,0.0,0.0
30218,8,49928,46,2,Hydro,0.0,0.0,0.0
30219,9,49928,46,2,Hydro,0.0,0.0,0.0
30220,10,49928,46,2,Hydro,0.0,0.0,0.0
30221,1,49928,47,2,Hydro,0.0,0.0,0.0
30222,2,49928,47,2,Hydro,0.0,0.0,0.0
30223,3,49928,47,2,Hydro,0.0,0.0,0.0
30224,4,49928,47,2,Hydro,0.0,0.0,0.0
30225,5,49928,47,2,Hydro,0.0,0.0,0.0
30226,6,49928,47,2,Hydro,0.0,0.0,0.0
30227,7,49928,47,2,Hydro,0.0,0.0,0.0
30228,8,49928,47,2,Hydro,0.0,0.0,0.0
30229,9,49928,47,2,Hydro,0.0,0.0,0.0
30230,10,49928,47,2,Hydro,0.0,0.0,0.0
30231,1,49928,48,2,Hydro,0.0,0.0,0.0
30232,2,49928,48,2,Hydro,0.0,0.0,0.0
30233,3,49928,48,2,Hydro,0.0,0.0,0.0
30234,4,49928,48,2,Hydro,0.0,0.0,0.0
30235,5,49928,48,2,Hydro,0.0,0.0,0.0
30236,6,49928,48,2,Hydro,0.0,0.0,0.0
30237,7,49928,48,2,Hydro,0.0,0.0,0.0
30238,8,49928,48,2,Hydro,0.0,0.0,0.0
30239,9,49928,48,2,Hydro,0.0,0.0,0.0
30240,10,49928,48,2,Hydro,0.0,0.0,0.0
30241,1,49928,49,2,Hydro,0.0,0.0,0.0
30242,2,49928,49,2,Hydro,0.0,0.0,0.0
30243,3,49928,49,2,Hydro,0.0,0.0,0.0
30244,4,49928,49,2,Hydro,0.0,0.0,0.0
30245,5,49928,49,2,Hydro,0.0,0.0,0.0
30246,6,49928,49,2,Hydro,0.0,0.0,0.0
30247,7,49928,49,2,Hydro,0.0,0.0,0.0
30248,8,49928,49,2,Hydro,0.0,0.0,0.0
30249,9,49928,49,2,Hydro,0.0,0.0,0.0
30250,10,49928,49,2,Hydro,0.0,0.0,0.0
30251,1,49928,50,2,Hydro,0.0,0.0,0.0
30252,2,49928,50,2,Hydro,0.0,0.0,0.0
30253,3,49928,50,2,Hydro,0.0,0.0,0.0
30254,4,49928,50,2,Hydro,0.0,0.0,0.0
30255,5,49928,50,2,Hydro,0.0,0.0,0.0
30256,6,49928,50,2,Hydro,0.0,0.0,0.0
30257,7,49928,50,2,Hydro,0.0,0.0,0.0
30258,8,49928,50,2,Hydro,0.0,0.0,0.0
30259,9,49928,50,2,Hydro,0.0,0.0,0.0
30260,10,49928,50,2,Hydro,0.0,0.0,0.0
30261,1,49928,51,2,Hydro,0.0,0.0,0.0
30262,2,49928,51,2,Hydro,0.0,0.0,0.0
30263,3,49928,51,2,Hydro,0.0,0.0,0.0
30264,4,49928,51,2,Hydro,0.0,0.0,0.0
30265,5,49928,51,2,Hydro,0.0,0.0,0.0
30266,6,49928,51,2,Hydro,0.0,0.0,0.0
30267,7,49928,51,2,Hydro,0.0,0.0,0.0
30268,8,49928,51,2,Hydro,0.0,0.0,0.0
30269,9,49928,51,2,Hydro,0.0,0.0,0.0
30270,10,49928,51,2,Hydro,0.0,0.0,0.0
30271,1,49928,52,2,Hydro,0.0,0.0,0.0
30272,2,49928,52,2,Hydro,0.0,0.0,0.0
30273,3,49928,52,2,Hydro,0.0,0.0,0.0
30274,4,49928,52,2,Hydro,0.0,0.0,0.0
30275,5,49928,52,2,Hydro,0.0,0.0,0.0
30276,6,49928,52,2,Hydro,0.0,0.0,0.0
30277,7,49928,52,2,Hydro,0.0,0.0,0.0
30278,8,49928,52,2,Hydro,0.0,0.0,0.0
30279,9,49928,52,2,Hydro,0.0,0.0,0.0
30280,10,49928,52,2,Hydro,0.0,0.0,0.0
30281,1,49928,53,2,Hydro,0.0,0.0,0.0
30282,2,49928,53,2,Hydro,0.0,0.0,0.0
30283,3,49928,53,2,Hydro,0.0,0.0,0.0
30284,4,49928,53,2,Hydro,0.0,0.0,0.0
30285,5,49928,53,2,Hydro,0.0,0.0,0.0
30286,6,49928,53,2,Hydro,0.0,0.0,0.0
30287,7,49928,53,2,Hydro,0.0,0.0,0.0
30288,8,49928,53,2,Hydro,0.0,0.0,0.0
30289,9,49928,53,2,Hydro,0.0,0.0,0.0
30290,10,49928,53,2,Hydro,0.0,0.0,0.0
30291,1,49928,54,2,Hydro,0.0,0.0,0.0
30292,2,49928,54,2,Hydro,0.0,0.0,0.0
30293,3,49928,54,2,Hydro,0.0,0.0,0.0
30294,4,49928,54,2,Hydro,0.0,0.0,0.0
30295,5,49928,54,2,Hydro,0.0,0.0,0.0
30296,6,49928,54,2,Hydro,0.0,0.0,0.0
30297,7,49928,54,2,Hydro,0.0,0.0,0.0
30298,8,49928,54,2,Hydro,0.0,0.0,0.0
30299,9,49928,54,2,Hydro,0.0,0.0,0.0
30300,10,49928,54,2,Hydro,0.0,0.0,0.0
30301,1,49928,55,2,Hydro,0.0,0.0,0.0
30302,2,49928,55,2,Hydro,0.0,0.0,0.0
30303,3,49928,55,2,Hydro,0.0,0.0,0.0
30304,4,49928,55,2,Hydro,0.0,0.0,0.0
30305,5,49928,55,2,Hydro,0.0,0.0,0.0
30306,6,49928,55,2,Hydro,0.0,0.0,0.0
30307,7,49928,55,2,Hydro,0.0,0.0,0.0
30308,8,49928,55,2,Hydro,0.0,0.0,0.0
30309,9,49928,55,2,Hydro,0.0,0.0,0.0
30310,10,49928,55,2,Hydro,0.0,0.0,0.0
30311,1,49928,56,2,Hydro,0.0,0.0,0.0
30312,2,49928,56,2,Hydro,0.0,0.0,0.0
30313,3,49928,56,2,Hydro,0.0,0.0,0.0
30314,4,49928,56,2,Hydro,0.0,0.0,0.0
30315,5,49928,56,2,Hydro,0.0,0.0,0.0
30316,6,49928,56,2,Hydro,0.0,0.0,0.0
30317,7,49928,56,2,Hydro,0.0,0.0,0.0
30318,8,49928,56,2,Hydro,0.0,0.0,0.0
30319,9,49928,56,2,Hydro,0.0,0.0,0.0
30320,10,49928,56,2,Hydro,0.0,0.0,0.0
30321,1,49928,57,2,Hydro,0.0,0.0,0.0
30322,2,49928,57,2,Hydro,0.0,0.0,0.0
30323,3,49928,57,2,Hydro,0.0,0.0,0.0
30324,4,49928,57,2,Hydro,0.0,0.0,0.0
30325,5,49928,57,2,Hydro,0.0,0.0,0.0
30326,6,49928,57,2,Hydro,0.0,0.0,0.0
30327,7,49928,57,2,Hydro,0.0,0.0,0.0
30328,8,49928,57,2,Hydro,0.0,0.0,0.0
30329,9,49928,57,2,Hydro,0.0,0.0,0.0
30330,10,49928,57,2,Hydro,0.0,0.0,0.0
30331,1,49928,58,2,Hydro,0.0,0.0,0.0
30332,2,49928,58,2,Hydro,0.0,0.0,0.0
30333,3,49928,58,2,Hydro,0.0,0.0,0.0
30334,4,49928,58,2,Hydro,0.0,0.0,0.0
30335,5,49928,58,2,Hydro,0.0,0.0,0.0
30336,6,49928,58,2,Hydro,0.0,0.0,0.0
30337,7,49928,58,2,Hydro,0.0,0.0,0.0
30338,8,49928,58,2,Hydro,0.0,0.0,0.0
30339,9,49928,58,2,Hydro,0.0,0.0,0.0
30340,10,49928,58,2,Hydro,0.0,0.0,0.0
30341,1,49928,59,2,Hydro,0.0,0.0,0.0
30342,2,49928,59,2,Hydro,0.0,0.0,0.0
30343,3,49928,59,2,Hydro,0.0,0.0,0.0
30344,4,49928,59,2,Hydro,0.0,0.0,0.0
30345,5,49928,59,2,Hydro,0.0,0.0,0.0
30346,6,49928,59,2,Hydro,0.0,0.0,0.0
30347,7,49928,59,2,Hydro,0.0,0.0,0.0
30348,8,49928,59,2,Hydro,0.0,0.0,0.0
30349,9,49928,59,2,Hydro,0.0,0.0,0.0
30350,10,49928,59,2,Hydro,0.0,0.0,0.0
30351,1,49928,60,2,Hydro,0.0,0.0,0.0
30352,2,49928,60,2,Hydro,0.0,0.0,0.0
30353,3,49928,60,2,Hydro,0.0,0.0,0.0
30354,4,49928,60,2,Hydro,0.0,0.0,0.0
30355,5,49928,60,2,Hydro,0.0,0.0,0.0
30356,6,49928,60,2,Hydro,0.0,0.0,0.0
30357,7,49928,60,2,Hydro,0.0,0.0,0.0
30358,8,49928,60,2,Hydro,0.0,0.0,0.0
30359,9,49928,60,2,Hydro,0.0,0.0,0.0
30360,10,49928,60,2,Hydro,0.0,0.0,0.0
30361,1,49928,61,2,Hydro,0.0,0.0,0.0
30362,2,49928,61,2,Hydro,0.0,0.0,0.0
30363,3,49928,61,2,Hydro,0.0,0.0,0.0
30364,4,49928,61,2,Hydro,0.0,0.0,0.0
30365,5,49928,61,2,Hydro,0.0,0.0,0.0
30366,6,49928,61,2,Hydro,0.0,0.0,0.0
30367,7,49928,61,2,Hydro,0.0,0.0,0.0
30368,8,49928,61,2,Hydro,0.0,0.0,0.0
30369,9,49928,61,2,Hydro,0.0,0.0,0.0
30370,10,49928,61,2,Hydro,0.0,0.0,0.0
30371,1,49928,62,2,Hydro,0.0,0.0,0.0
30372,2,49928,62,2,Hydro,0.0,0.0,0.0
30373,3,49928,62,2,Hydro,0.0,0.0,0.0
30374,4,49928,62,2,Hydro,0.0,0.0,0.0
30375,5,49928,62,2,Hydro,0.0,0.0,0.0
30376,6,49928,62,2,Hydro,0.0,0.0,0.0
30377,7,49928,62,2,Hydro,0.0,0.0,0.0
30378,8,49928,62,2,Hydro,0.0,0.0,0.0
30379,9,49928,62,2,Hydro,0.0,0.0,0.0
30380,10,49928,62,2,Hydro,0.0,0.0,0.0
30381,1,49928,63,2,Hydro,0.0,0.0,0.0
30382,2,49928,63,2,Hydro,0.0,0.0,0.0
30383,3,49928,63,2,Hydro,0.0,0.0,0.0
30384,4,49928,63,2,Hydro,0.0,0.0,0.0
30385,5,49928,63,2,Hydro,0.0,0.0,0.0
30386,6,49928,63,2,Hydro,0.0,0.0,0.0
30387,7,49928,63,2,Hydro,0.0,0.0,0.0
30388,8,49928,63,2,Hydro,0.0,0.0,0.0
30389,9,49928,63,2,Hydro,0.0,0.0,0.0
30390,10,49928,63,2,Hydro,0.0,0.0,0.0
30391,1,49928,64,2,Hydro,0.0,0.0,0.0
30392,2,49928,64,2,Hydro,0.0,0.0,0.0
30393,3,49928,64,2,Hydro,0.0,0.0,0.0
30394,4,49928,64,2,Hydro,0.0,0.0,0.0
30395,5,49928,64,2,Hydro,0.0,0.0,0.0
30396,6,49928,64,2,Hydro,0.0,0.0,0.0
30397,7,49928,64,2,Hydro,0.0,0.0,0.0
30398,8,49928,64,2,Hydro,0.0,0.0,0.0
30399,9,49928,64,2,Hydro,0.0,0.0,0.0
30400,10,49928,64,2,Hydro,0.0,0.0,0.0
30401,1,49928,65,2,Hydro,0.0,0.0,0.0
30402,2,49928,65,2,Hydro,0.0,0.0,0.0
30403,3,49928,65,2,Hydro,0.0,0.0,0.0
30404,4,49928,65,2,Hydro,0.0,0.0,0.0
30405,5,49928,65,2,Hydro,0.0,0.0,0.0
30406,6,49928,65,2,Hydro,0.0,0.0,0.0
30407,7,49928,65,2,Hydro,0.0,0.0,0.0
30408,8,49928,65,2,Hydro,0.0,0.0,0.0
30409,9,49928,65,2,Hydro,0.0,0.0,0.0
30410,10,49928,65,2,Hydro,0.0,0.0,0.0
30411,1,49928,66,2,Hydro,0.0,0.0,0.0
30412,2,49928,66,2,Hydro,0.0,0.0,0.0
30413,3,49928,66,2,Hydro,0.0,0.0,0.0
30414,4,49928,66,2,Hydro,0.0,0.0,0.0
30415,5,49928,66,2,Hydro,0.0,0.0,0.0
30416,6,49928,66,2,Hydro,0.0,0.0,0.0
30417,7,49928,66,2,Hydro,0.0,0.0,0.0
30418,8,49928,66,2,Hydro,0.0,0.0,0.0
30419,9,49928,66,2,Hydro,0.0,0.0,0.0
30420,10,49928,66,2,Hydro,0.0,0.0,0.0
30421,1,49928,67,2,Hydro,0.0,0.0,0.0
30422,2,49928,67,2,Hydro,0.0,0.0,0.0
30423,3,49928,67,2,Hydro,0.0,0.0,0.0
30424,4,49928,67,2,Hydro,0.0,0.0,0.0
30425,5,49928,67,2,Hydro,0.0,0.0,0.0
30426,6,49928,67,2,Hydro,0.0,0.0,0.0
30427,7,49928,67,2,Hydro,0.0,0.0,0.0
30428,8,49928,67,2,Hydro,0.0,0.0,0.0
30429,9,49928,67,2,Hydro,0.0,0.0,0.0
30430,10,49928,67,2,Hydro,0.0,0.0,0.0
30431,1,49928,68,2,Hydro,0.0,0.0,0.0
30432,2,49928,68,2,Hydro,0.0,0.0,0.0
30433,3,49928,68,2,Hydro,0.0,0.0,0.0
30434,4,49928,68,2,Hydro,0.0,0.0,0.0
30435,5,49928,68,2,Hydro,0.0,0.0,0.0
30436,6,49928,68,2,Hydro,0.0,0.0,0.0
30437,7,49928,68,2,Hydro,0.0,0.0,0.0
30438,8,49928,68,2,Hydro,0.0,0.0,0.0
30439,9,49928,68,2,Hydro,0.0,0.0,0.0
30440,10,49928,68,2,Hydro,0.0,0.0,0.0
30441,1,49928,69,2,Hydro,0.0,0.0,0.0
30442,2,49928,69,2,Hydro,0.0,0.0,0.0
30443,3,49928,69,2,Hydro,0.0,0.0,0.0
30444,4,49928,69,2,Hydro,0.0,0.0,0.0
30445,5,49928,69,2,Hydro,0.0,0.0,0.0
30446,6,49928,69,2,Hydro,0.0,0.0,0.0
30447,7,49928,69,2,Hydro,0.0,0.0,0.0
30448,8,49928,69,2,Hydro,0.0,0.0,0.0
30449,9,49928,69,2,Hydro,0.0,0.0,0.0
30450,10,49928,69,2,Hydro,0.0,0.0,0.0
30451,1,49928,70,2,Hydro,0.0,0.0,0.0
30452,2,49928,70,2,Hydro,0.0,0.0,0.0
30453,3,49928,70,2,Hydro,0.0,0.0,0.0
30454,4,49928,70,2,Hydro,0.0,0.0,0.0
30455,5,49928,70,2,Hydro,0.0,0.0,0.0
30456,6,49928,70,2,Hydro,0.0,0.0,0.0
30457,7,49928,70,2,Hydro,0.0,0.0,0.0
30458,8,49928,70,2,Hydro,0.0,0.0,0.0
30459,9,49928,70,2,Hydro,0.0,0.0,0.0
30460,10,49928,70,2,Hydro,0.0,0.0,0.0
30461,1,49928,71,2,Hydro,0.0,0.0,0.0
30462,2,49928,71,2,Hydro,0.0,0.0,0.0
30463,3,49928,71,2,Hydro,0.0,0.0,0.0
30464,4,49928,71,2,Hydro,0.0,0.0,0.0
30465,5,49928,71,2,Hydro,0.0,0.0,0.0
30466,6,49928,71,2,Hydro,0.0,0.0,0.0
30467,7,49928,71,2,Hydro,0.0,0.0,0.0
30468,8,49928,71,2,Hydro,0.0,0.0,0.0
30469,9,49928,71,2,Hydro,0.0,0.0,0.0
30470,10,49928,71,2,Hydro,0.0,0.0,0.0
30471,1,49928,72,2,Hydro,0.0,0.0,0.0
30472,2,49928,72,2,Hydro,0.0,0.0,0.0
30473,3,49928,72,2,Hydro,0.0,0.0,0.0
30474,4,49928,72,2,Hydro,0.0,0.0,0.0
30475,5,49928,72,2,Hydro,0.0,0.0,0.0
30476,6,49928,72,2,Hydro,0.0,0.0,0.0
30477,7,49928,72,2,Hydro,0.0,0.0,0.0
30478,8,49928,72,2,Hydro,0.0,0.0,0.0
30479,9,49928,72,2,Hydro,0.0,0.0,0.0
30480,10,49928,72,2,Hydro,0.0,0.0,0.0
30481,1,49928,73,2,Hydro,0.0,0.0,0.0
30482,2,49928,73,2,Hydro,0.0,0.0,0.0
30483,3,49928,73,2,Hydro,0.0,0.0,0.0
30484,4,49928,73,2,Hydro,0.0,0.0,0.0
30485,5,49928,73,2,Hydro,0.0,0.0,0.0
30486,6,49928,73,2,Hydro,0.0,0.0,0.0
30487,7,49928,73,2,Hydro,0.0,0.0,0.0
30488,8,49928,73,2,Hydro,0.0,0.0,0.0
30489,9,49928,73,2,Hydro,0.0,0.0,0.0
30490,10,49928,73,2,Hydro,0.0,0.0,0.0
30491,1,49928,74,2,Hydro,0.0,0.0,0.0
30492,2,49928,74,2,Hydro,0.0,0.0,0.0
30493,3,49928,74,2,Hydro,0.0,0.0,0.0
30494,4,49928,74,2,Hydro,0.0,0.0,0.0
30495,5,49928,74,2,Hydro,0.0,0.0,0.0
30496,6,49928,74,2,Hydro,0.0,0.0,0.0
30497,7,49928,74,2,Hydro,0.0,0.0,0.0
30498,8,49928,74,2,Hydro,0.0,0.0,0.0
30499,9,49928,74,2,Hydro,0.0,0.0,0.0
30500,10,49928,74,2,Hydro,0.0,0.0,0.0
30501,1,49928,75,2,Hydro,0.0,0.0,0.0
30502,2,49928,75,2,Hydro,0.0,0.0,0.0
30503,3,49928,75,2,Hydro,0.0,0.0,0.0
30504,4,49928,75,2,Hydro,0.0,0.0,0.0
30505,5,49928,75,2,Hydro,0.0,0.0,0.0
30506,6,49928,75,2,Hydro,0.0,0.0,0.0
30507,7,49928,75,2,Hydro,0.0,0.0,0.0
30508,8,49928,75,2,Hydro,0.0,0.0,0.0
30509,9,49928,75,2,Hydro,0.0,0.0,0.0
30510,10,49928,75,2,Hydro,0.0,0.0,0.0
30511,1,49928,76,2,Hydro,0.0,0.0,0.0
30512,2,49928,76,2,Hydro,0.0,0.0,0.0
30513,3,49928,76,2,Hydro,0.0,0.0,0.0
30514,4,49928,76,2,Hydro,0.0,0.0,0.0
30515,5,49928,76,2,Hydro,0.0,0.0,0.0
30516,6,49928,76,2,Hydro,0.0,0.0,0.0
30517,7,49928,76,2,Hydro,0.0,0.0,0.0
30518,8,49928,76,2,Hydro,0.0,0.0,0.0
30519,9,49928,76,2,Hydro,0.0,0.0,0.0
30520,10,49928,76,2,Hydro,0.0,0.0,0.0
30521,1,49928,77,2,Hydro,0.0,0.0,0.0
30522,2,49928,77,2,Hydro,0.0,0.0,0.0
30523,3,49928,77,2,Hydro,0.0,0.0,0.0
30524,4,49928,77,2,Hydro,0.0,0.0,0.0
30525,5,49928,77,2,Hydro,0.0,0.0,0.0
30526,6,49928,77,2,Hydro,0.0,0.0,0.0
30527,7,49928,77,2,Hydro,0.0,0.0,0.0
30528,8,49928,77,2,Hydro,0.0,0.0,0.0
30529,9,49928,77,2,Hydro,0.0,0.0,0.0
30530,10,49928,77,2,Hydro,0.0,0.0,0.0
30531,1,49928,78,2,Hydro,0.0,0.0,0.0
30532,2,49928,78,2,Hydro,0.0,0.0,0.0
30533,3,49928,78,2,Hydro,0.0,0.0,0.0
30534,4,49928,78,2,Hydro,0.0,0.0,0.0
30535,5,49928,78,2,Hydro,0.0,0.0,0.0
30536,6,49928,78,2,Hydro,0.0,0.0,0.0
30537,7,49928,78,2,Hydro,0.0,0.0,0.0
30538,8,49928,78,2,Hydro,0.0,0.0,0.0
30539,9,49928,78,2,Hydro,0.0,0.0,0.0
30540,10,49928,78,2,Hydro,0.0,0.0,0.0
30541,1,49928,79,2,Hydro,0.0,0.0,0.0
30542,2,49928,79,2,Hydro,0.0,0.0,0.0
30543,3,49928,79,2,Hydro,0.0,0.0,0.0
30544,4,49928,79,2,Hydro,0.0,0.0,0.0
30545,5,49928,79,2,Hydro,0.0,0.0,0.0
30546,6,49928,79,2,Hydro,0.0,0.0,0.0
30547,7,49928,79,2,Hydro,0.0,0.0,0.0
30548,8,49928,79,2,Hydro,0.0,0.0,0.0
30549,9,49928,79,2,Hydro,0.0,0.0,0.0
30550,10,49928,79,2,Hydro,0.0,0.0,0.0
30551,1,49928,80,2,Hydro,0.0,0.0,0.0
30552,2,49928,80,2,Hydro,0.0,0.0,0.0
30553,3,49928,80,2,Hydro,0.0,0.0,0.0
30554,4,49928,80,2,Hydro,0.0,0.0,0.0
30555,5,49928,80,2,Hydro,0.0,0.0,0.0
30556,6,49928,80,2,Hydro,0.0,0.0,0.0
30557,7,49928,80,2,Hydro,0.0,0.0,0.0
30558,8,49928,80,2,Hydro,0.0,0.0,0.0
30559,9,49928,80,2,Hydro,0.0,0.0,0.0
30560,10,49928,80,2,Hydro,0.0,0.0,0.0
30561,1,49928,81,2,Hydro,0.0,0.0,0.0
30562,2,49928,81,2,Hydro,0.0,0.0,0.0
30563,3,49928,81,2,Hydro,0.0,0.0,0.0
30564,4,49928,81,2,Hydro,0.0,0.0,0.0
30565,5,49928,81,2,Hydro,0.0,0.0,0.0
30566,6,49928,81,2,Hydro,0.0,0.0,0.0
