id,area,scenario,timestep,timestep_fractional,load,load_shedding,power_dumping
432,1,1,8,7.1833,497.9633900246913,0.0,0.0042319012345398525
433,1,1,8,7.2,497.88491200000004,0.0,0.004103999999972894
434,1,1,8,7.2167,497.631016691358,0.0,0.003473382716026471
435,1,1,8,7.2333,497.0919203950617,0.0,0.0021681975308499
436,1,1,8,7.25,496.14,0.0,0.0
437,1,1,8,7.2667,495.06284128395066,0.0,1.1061728394988788e-5
438,1,1,8,7.2833,494.18666943209877,0.0,8.2172839505631e-5
439,1,1,8,7.3,493.43670400000013,0.0,0.00025599999999831205
440,1,1,8,7.3167,492.7491820246915,0.0,0.0005562469135765791
441,1,1,8,7.3333,492.0713580246915,0.0,0.000987654320981142
442,1,1,8,7.35,491.3615040000001,0.0,0.0015359999999898723
443,1,1,8,7.3667,490.5889094320987,0.0,0.002168098765417803
444,1,1,8,7.3833,489.73388128395067,0.0,0.0028318024691171297
445,1,1,8,7.4,488.78774400000003,0.0,0.0034559999999772117
446,1,1,8,7.4167,487.7528395061728,0.0,0.003950617283924568
447,1,1,8,7.4333,486.64252720987656,0.0,0.004206617283922879
448,1,1,8,7.45,485.481184,0.0,0.004095999999972992
449,1,1,8,7.4667,484.3042042469136,0.0,0.00347180246911291
450,1,1,8,7.4833,483.15799980246913,0.0,0.0021680987654178023
451,1,1,8,7.5,482.1,0.0,0.0
452,1,1,8,7.5167,481.00632217283953,0.0,0.0
453,1,1,8,7.5333,479.7523488395062,0.0,0.0
454,1,1,8,7.55,478.39465600000017,0.0,0.0
455,1,1,8,7.5667,476.9791340246915,0.0,0.0
456,1,1,8,7.5833,475.5409876543211,0.0,0.0
457,1,1,8,7.6,474.1047360000001,0.0,0.0
458,1,1,8,7.6167,472.68421254320987,0.0,0.0
459,1,1,8,7.6333,471.2825651358025,0.0,0.0
460,1,1,8,7.65,469.89225600000003,0.0,0.0
461,1,1,8,7.6667,468.4950617283951,0.0,0.0
462,1,1,8,7.6833,467.0620732839506,0.0,0.0
463,1,1,8,7.7,465.55369600000006,0.0,0.0
464,1,1,8,7.7167,463.9196495802469,0.0,0.0
465,1,1,8,7.7333,462.0989680987654,0.0,0.0
466,1,1,8,7.75,460.02,0.0,0.0
467,1,1,8,7.7667,457.82754212345685,0.0,9.876543209867561e-8
468,1,1,8,7.7833,455.7110206419753,0.0,1.5802469135788098e-6
469,1,1,8,7.8,453.6571520000001,0.0,7.999999999992725e-6
470,1,1,8,7.8167,451.65190360493835,0.0,2.5283950617260956e-5
471,1,1,8,7.8333,449.68049382716055,0.0,6.172839506167223e-5
472,1,1,8,7.85,447.72739200000007,0.0,0.0001279999999998836
473,1,1,8,7.8667,445.7763184197531,0.0,0.00023713580246892014
474,1,1,8,7.8833,443.81024434567905,0.0,0.0004045432098761753
475,1,1,8,7.9,441.81139200000007,0.0,0.0006479999999994107
476,1,1,8,7.9167,439.7612345679012,0.0,0.0009876543209867558
477,1,1,8,7.9333,437.64049619753087,0.0,0.0014460246913567093
478,1,1,8,7.95,435.429152,0.0,0.0020479999999981377
479,1,1,8,7.9667,433.1064280493827,0.0,0.002820839506170274
480,1,1,8,7.9833,430.65080138271605,0.0,0.0037941728395027223
481,1,1,8,8.0,428.04,0.0,0.0049999999999954525
482,1,1,9,8.0167,425.4486030617285,0.0,0.0037941728395027223
483,1,1,9,8.0333,423.0342534320988,0.0,0.002820839506170274
484,1,1,9,8.05,420.75252800000015,0.0,0.0020479999999981377
485,1,1,9,8.0667,418.5640904691359,0.0,0.0014460246913567101
486,1,1,9,8.0833,416.4346913580248,0.0,0.0009876543209867566
487,1,1,9,8.1,414.33516800000007,0.0,0.0006479999999994107
488,1,1,9,8.1167,412.24144454320987,0.0,0.0004045432098761753
489,1,1,9,8.1333,410.1345319506173,0.0,0.00023713580246892014
490,1,1,9,8.15,408.00052800000003,0.0,0.0001279999999998836
491,1,1,9,8.1667,405.8306172839507,0.0,6.172839506167229e-5
492,1,1,9,8.1833,403.6210712098765,0.0,2.5283950617260973e-5
493,1,1,9,8.2,401.373248,0.0,7.999999999992717e-6
494,1,1,9,8.2167,399.093592691358,0.0,1.5802469135788083e-6
495,1,1,9,8.2333,396.7936371358025,0.0,9.876543209867552e-8
496,1,1,9,8.25,394.49,0.0,0.0
497,1,1,9,8.2667,392.142202271605,0.0,0.0
498,1,1,9,8.2833,389.7272274567902,0.0,0.0
499,1,1,9,8.3,387.2854240000001,0.0,0.0
500,1,1,9,8.3167,384.84876819753094,0.0,0.0
501,1,1,9,8.3333,382.44086419753097,0.0,0.0
502,1,1,9,8.35,380.076944,0.0,0.0
503,1,1,9,8.3667,377.7638674567901,0.0,0.0
504,1,1,9,8.3833,375.50012227160494,0.0,0.0
505,1,1,9,8.4,373.27582400000006,0.0,0.0
506,1,1,9,8.4167,371.07271604938273,0.0,0.0
507,1,1,9,8.4333,368.8641696790123,0.0,0.0
508,1,1,9,8.45,366.615184,0.0,0.0
509,1,1,9,8.4667,364.2823859753086,0.0,0.0
510,1,1,9,8.4833,361.81403041975307,0.0,0.0
511,1,1,9,8.5,359.15,0.0,0.0
512,1,1,9,8.5167,356.5324485925925,0.0,9.876543210035986e-8
513,1,1,9,8.5333,354.17510933333335,0.0,1.5802469136057577e-6
514,1,1,9,8.55,351.98017600000003,0.0,8.00000000012915e-6
515,1,1,9,8.5667,349.8648041481482,0.0,2.5283950617692123e-5
516,1,1,9,8.5833,347.7611111111112,0.0,6.17283950627249e-5
517,1,1,9,8.6,345.616176,0.0,0.0001280000000020664
518,1,1,9,8.6167,343.39203970370374,0.0,0.00023713580247296403
519,1,1,9,8.6333,341.0657048888889,0.0,0.00040454320988307397
520,1,1,9,8.65,338.6291360000001,0.0,0.000648000000010461
521,1,1,9,8.6667,336.08925925925934,0.0,0.0009876543210035984
522,1,1,9,8.6833,333.46796266666666,0.0,0.0014460246913813684
523,1,1,9,8.7,330.802096,0.0,0.0020480000000330624
524,1,1,9,8.7167,328.1434708148148,0.0,0.002820839506218378
525,1,1,9,8.7333,325.55886044444446,0.0,0.0037941728395674244
526,1,1,9,8.75,323.13,0.0,0.005000000000080718
527,1,1,9,8.7667,320.8882585679013,0.0,0.0037941728395674244
528,1,1,9,8.7833,318.8016452345679,0.0,0.002820839506218378
529,1,1,9,8.8,316.86862400000007,0.0,0.0020480000000330624
530,1,1,9,8.8167,315.0883889382717,0.0,0.0014460246913813692
531,1,1,9,8.8333,313.46086419753095,0.0,0.000987654321003599
532,1,1,9,8.85,311.98670400000003,0.0,0.000648000000010461
533,1,1,9,8.8667,310.66729264197534,0.0,0.00040454320988307397
534,1,1,9,8.8833,309.5047444938271,0.0,0.00023713580247296403
535,1,1,9,8.9,308.501904,0.0,0.0001280000000020664
536,1,1,9,8.9167,307.66234567901233,0.0,6.172839506272494e-5
537,1,1,9,8.9333,306.9903741234568,0.0,2.528395061769214e-5
538,1,1,9,8.95,306.49102400000004,0.0,8.000000000129142e-6
539,1,1,9,8.9667,306.1700600493827,0.0,1.5802469136057564e-6
540,1,1,9,8.9833,306.0339770864197,0.0,9.876543210035978e-8
541,1,1,9,9.0,306.09,0.0,0.0
542,1,1,10,9.0167,305.5778103703704,0.0,0.002179160493819142
543,1,1,10,9.0333,304.0159259259259,0.0,0.00355397530862981
544,1,1,10,9.05,301.7815200000001,0.0,0.004351999999987312
545,1,1,10,9.0667,299.19729481481494,0.0,0.004762864197520902
546,1,1,10,9.0833,296.53148148148153,0.0,0.004938271604933781
547,1,1,10,9.1,293.99784000000005,0.0,0.0049920000000031
548,1,1,10,9.1167,291.7556592592593,0.0,0.004999901234579954
549,1,1,10,9.1333,289.909757037037,0.0,0.004999901234589385
550,1,1,10,9.15,288.51048000000003,0.0,0.004992000000030385
551,1,1,10,9.1667,287.5537037037037,0.0,0.004938271604975886
552,1,1,10,9.1833,286.9808325925926,0.0,0.004762864197572775
553,1,1,10,9.2,286.6788,0.0,0.0043520000000418805
554,1,1,10,9.2167,286.4800681481481,0.0,0.0035539753086779795
555,1,1,10,9.2333,286.16262814814814,0.0,0.002179160493849795
556,1,1,10,9.25,285.45,0.0,0.0
557,1,1,10,9.2667,284.4137161481482,0.0,1.9753086419735122e-7
558,1,1,10,9.2833,283.3513546666667,0.0,3.1604938271576195e-6
559,1,1,10,9.3,282.27580800000004,0.0,1.599999999998545e-5
560,1,1,10,9.3167,281.19884503703713,0.0,5.056790123452191e-5
561,1,1,10,9.3333,280.1311111111112,0.0,0.00012345679012334447
562,1,1,10,9.35,279.082128,0.0,0.0002559999999997672
563,1,1,10,9.3667,278.06029392592586,0.0,0.0004742716049378403
564,1,1,10,9.3833,277.07288355555556,0.0,0.0008090864197523506
565,1,1,10,9.4,276.126048,0.0,0.0012959999999988213
566,1,1,10,9.4167,275.22481481481486,0.0,0.0019753086419735115
567,1,1,10,9.4333,274.373088,0.0,0.0028920493827134185
568,1,1,10,9.45,273.57364800000005,0.0,0.004095999999996275
569,1,1,10,9.4667,272.8281517037037,0.0,0.005641679012340548
570,1,1,10,9.4833,272.13713244444443,0.0,0.0075883456790054446
571,1,1,10,9.5,271.5,0.0,0.009999999999990905
572,1,1,10,9.5167,270.84771279012347,0.0,0.007610469135795548
573,1,1,10,9.5333,270.12874390123454,0.0,0.005806024691352744
574,1,1,10,9.55,269.3725760000001,0.0,0.00460799999999581
575,1,1,10,9.5667,268.60421649382727,0.0,0.004004543209872902
576,1,1,10,9.5833,267.8441975308643,0.0,0.003950617283947026
577,1,1,10,9.6,267.108576,0.0,0.004367999999996028
578,1,1,10,9.6167,266.4089335308642,0.0,0.005145283950612605
579,1,1,10,9.6333,265.7523764938272,0.0,0.006137876543204294
580,1,1,10,9.65,265.14153600000003,0.0,0.007167999999993481
581,1,1,10,9.6667,264.5745679012346,0.0,0.008024691358017394
582,1,1,10,9.6833,264.04515279012344,0.0,0.008463802469128106
583,1,1,10,9.7,263.542496,0.0,0.008207999999992534
584,1,1,10,9.7167,263.05132760493825,0.0,0.006946765432092447
585,1,1,10,9.7333,262.55190241975305,0.0,0.004336395061724451
586,1,1,10,9.75,262.02,0.0,0.0
587,1,1,10,9.7667,261.47706390123454,0.0,9.876543210035986e-8
588,1,1,10,9.7833,260.95831427160493,0.0,1.5802469136057577e-6
589,1,1,10,9.8,260.45049600000004,0.0,8.00000000012915e-6
590,1,1,10,9.8167,259.9425631604939,0.0,2.5283950617692123e-5
591,1,1,10,9.8333,259.4256790123457,0.0,6.17283950627249e-5
592,1,1,10,9.85,258.89321600000005,0.0,0.0001280000000020664
593,1,1,10,9.8667,258.3407557530864,0.0,0.00023713580247296403
594,1,1,10,9.8833,257.76608908641975,0.0,0.00040454320988307397
595,1,1,10,9.9,257.16921600000006,0.0,0.000648000000010461
596,1,1,10,9.9167,256.5523456790124,0.0,0.0009876543210035984
597,1,1,10,9.9333,255.91989649382717,0.0,0.0014460246913813684
598,1,1,10,9.95,255.27849600000002,0.0,0.0020480000000330624
599,1,1,10,9.9667,254.63698093827162,0.0,0.002820839506218378
600,1,1,10,9.9833,254.0063972345679,0.0,0.0037941728395674244
601,1,1,10,10.0,253.4,0.0,0.005000000000080718
602,1,1,11,10.0167,252.8531780740741,0.0,0.0038052345679624447
603,1,1,11,10.0333,252.38863881481484,0.0,0.0029030123457242426
604,1,1,11,10.05,252.00790400000008,0.0,0.002304000000032102
605,1,1,11,10.0667,251.70933807407414,0.0,0.0020022716049595294
606,1,1,11,10.0833,251.48814814814824,0.0,0.001975308641987548
607,1,1,11,10.1,251.336384,0.0,0.0021840000000046987
608,1,1,11,10.1167,251.24293807407403,0.0,0.0025726419753070388
609,1,1,11,10.1333,251.1935454814815,0.0,0.0030689382715981426
610,1,1,11,10.15,251.17078400000003,0.0,0.003583999999989101
611,1,1,11,10.1667,251.1540740740741,0.0,0.004012345678998521
612,1,1,11,10.1833,251.11967881481485,0.0,0.004231901234552527
613,1,1,11,10.2,251.040704,0.0,0.004103999999984763
614,1,1,11,10.2167,250.88709807407406,0.0,0.003473382716036383
615,1,1,11,10.2333,250.62565214814816,0.0,0.002168197530856065
616,1,1,11,10.25,250.22,0.0,0.0
617,1,1,11,10.2667,249.7321882469136,0.0,0.0
618,1,1,11,10.2833,249.25073343209877,0.0,0.0
619,1,1,11,10.3,248.7763680000001,0.0,0.0
620,1,1,11,10.3167,248.30950676543213,0.0,0.0
621,1,1,11,10.3333,247.8502469135803,0.0,0.0
622,1,1,11,10.35,247.39836800000003,0.0,0.0
623,1,1,11,10.3667,246.9533319506173,0.0,0.0
624,1,1,11,10.3833,246.51428306172838,0.0,0.0
625,1,1,11,10.4,246.080048,0.0,0.0
626,1,1,11,10.4167,245.64913580246912,0.0,0.0
627,1,1,11,10.4333,245.2197378765432,0.0,0.0
628,1,1,11,10.45,244.78972800000003,0.0,0.0
629,1,1,11,10.4667,244.35666232098765,0.0,0.0
630,1,1,11,10.4833,243.9177793580247,0.0,0.0
631,1,1,11,10.5,243.47,0.0,0.0
632,1,1,11,10.5167,243.08040177777778,0.0,0.002179160493819142
633,1,1,11,10.5333,242.78458844444447,0.0,0.00355397530862981
634,1,1,11,10.55,242.53782400000006,0.0,0.004351999999987312
635,1,1,11,10.5667,242.3030951111112,0.0,0.004762864197520902
636,1,1,11,10.5833,242.05111111111114,0.0,0.004938271604933781
637,1,1,11,10.6,241.76030400000002,0.0,0.0049920000000031
638,1,1,11,10.6167,241.41682844444443,0.0,0.004999901234579954
639,1,1,11,10.6333,241.0145617777778,0.0,0.004999901234589385
640,1,1,11,10.65,240.55510400000003,0.0,0.004992000000030385
641,1,1,11,10.6667,240.04777777777778,0.0,0.004938271604975886
642,1,1,11,10.6833,239.50962844444444,0.0,0.004762864197572775
643,1,1,11,10.7,238.965424,0.0,0.0043520000000418805
644,1,1,11,10.7167,238.4476551111111,0.0,0.0035539753086779795
645,1,1,11,10.7333,237.99653511111111,0.0,0.002179160493849795
646,1,1,11,10.75,237.66,0.0,0.0
647,1,1,11,10.7667,237.30970212345684,0.0,0.0
648,1,1,11,10.7833,236.82453767901237,0.0,0.0
649,1,1,11,10.8,236.26187200000004,0.0,0.0
650,1,1,11,10.8167,235.6694324938272,0.0,0.0
651,1,1,11,10.8333,235.08530864197536,0.0,0.0
652,1,1,11,10.85,234.53795200000005,0.0,0.0
653,1,1,11,10.8667,234.04617619753085,0.0,0.0
654,1,1,11,10.8833,233.6191569382716,0.0,0.0
655,1,1,11,10.9,233.25643200000002,0.0,0.0
656,1,1,11,10.9167,232.94790123456795,0.0,0.0
657,1,1,11,10.9333,232.67382656790124,0.0,0.0
658,1,1,11,10.95,232.404832,0.0,0.0
659,1,1,11,10.9667,232.1019036049383,0.0,0.0
660,1,1,11,10.9833,231.7163895308642,0.0,0.0
661,1,1,11,11.0,231.19,0.0,0.0
662,1,1,12,11.0167,230.55673481481483,0.0,0.0
663,1,1,12,11.0333,229.9253125925926,0.0,0.0
664,1,1,12,11.05,229.32912000000007,0.0,0.0
665,1,1,12,11.0667,228.794645925926,0.0,0.0
666,1,1,12,11.0833,228.3414814814815,0.0,0.0
667,1,1,12,11.1,227.98232000000002,0.0,0.0
668,1,1,12,11.1167,227.72295703703705,0.0,0.0
669,1,1,12,11.1333,227.5622903703704,0.0,0.0
670,1,1,12,11.15,227.49232000000003,0.0,0.0
671,1,1,12,11.1667,227.49814814814815,0.0,0.0
672,1,1,12,11.1833,227.55797925925927,0.0,0.0
673,1,1,12,11.2,227.64312,0.0,0.0
674,1,1,12,11.2167,227.71797925925927,0.0,0.0
675,1,1,12,11.2333,227.74006814814817,0.0,0.0
676,1,1,12,11.25,227.66,0.0,0.0
677,1,1,12,11.2667,227.4805368888889,0.0,9.876543209769313e-8
678,1,1,12,11.2833,227.26024651851856,0.0,1.58024691356309e-6
679,1,1,12,11.3,227.0319680000001,0.0,7.999999999913145e-6
680,1,1,12,11.3167,226.8227946666667,0.0,2.528395061700944e-5
681,1,1,12,11.3333,226.65407407407415,0.0,6.17283950610582e-5
682,1,1,12,11.35,226.54140800000002,0.0,0.00012799999999861032
683,1,1,12,11.3667,226.49465244444445,0.0,0.00023713580246656122
684,1,1,12,11.3833,226.51791762962966,0.0,0.00040454320987215106
685,1,1,12,11.4,226.60956800000002,0.0,0.0006479999999929645
686,1,1,12,11.4167,226.76222222222228,0.0,0.0009876543209769312
687,1,1,12,11.4333,226.9627531851852,0.0,0.0014460246913423247
688,1,1,12,11.45,227.19228800000002,0.0,0.002047999999977765
689,1,1,12,11.4667,227.426208,0.0,0.0028208395061422135
690,1,1,12,11.4833,227.63414874074073,0.0,0.0037941728394649795
691,1,1,12,11.5,227.78,0.0,0.0049999999999457145
692,1,1,12,11.5167,227.86808177777777,0.0,0.0037941728394649795
693,1,1,12,11.5333,227.91262696296297,0.0,0.0028208395061422135
694,1,1,12,11.55,227.90022400000007,0.0,0.002047999999977765
695,1,1,12,11.5667,227.8229795555556,0.0,0.0014460246913423256
696,1,1,12,11.5833,227.67851851851853,0.0,0.0009876543209769318
697,1,1,12,11.6,227.46998400000007,0.0,0.0006479999999929645
698,1,1,12,11.6167,227.20603733333334,0.0,0.00040454320987215106
699,1,1,12,11.6333,226.90085807407408,0.0,0.00023713580246656122
700,1,1,12,11.65,226.57414400000002,0.0,0.00012799999999861032
701,1,1,12,11.6667,226.25111111111113,0.0,6.172839506105824e-5
702,1,1,12,11.6833,225.96249362962965,0.0,2.528395061700946e-5
703,1,1,12,11.7,225.74454400000002,0.0,7.999999999913136e-6
704,1,1,12,11.7167,225.6390328888889,0.0,1.5802469135630886e-6
705,1,1,12,11.7333,225.69324918518518,0.0,9.876543209769304e-8
706,1,1,12,11.75,225.96,0.0,0.0
707,1,1,12,11.7667,226.23979219753087,0.0,9.876543209867561e-8
708,1,1,12,11.7833,226.33550775308646,0.0,1.5802469135788098e-6
709,1,1,12,11.8,226.30188800000008,0.0,7.999999999992725e-6
710,1,1,12,11.8167,226.1859847901235,0.0,2.5283950617260956e-5
711,1,1,12,11.8333,226.0271604938272,0.0,6.172839506167223e-5
712,1,1,12,11.85,225.85708800000006,0.0,0.0001279999999998836
713,1,1,12,11.8667,225.69975071604938,0.0,0.00023713580246892014
714,1,1,12,11.8833,225.57144256790124,0.0,0.0004045432098761753
715,1,1,12,11.9,225.48076800000004,0.0,0.0006479999999994107
716,1,1,12,11.9167,225.42864197530866,0.0,0.0009876543209867558
717,1,1,12,11.9333,225.40828997530866,0.0,0.0014460246913567093
718,1,1,12,11.95,225.40524800000003,0.0,0.0020479999999981377
719,1,1,12,11.9667,225.39736256790124,0.0,0.002820839506170274
720,1,1,12,11.9833,225.35479071604942,0.0,0.0037941728395027223
721,1,1,12,12.0,225.24,0.0,0.0049999999999954525
722,1,1,13,12.0167,225.07540345679018,0.0,0.0038162962962931084
723,1,1,13,12.0333,224.91865679012352,0.0,0.002985185185184572
724,1,1,13,12.05,224.77744000000007,0.0,0.0025600000000042204
725,1,1,13,12.0667,224.65692049382722,0.0,0.002558518518530421
726,1,1,13,12.0833,224.55975308641982,0.0,0.002962962962985533
727,1,1,13,12.1,224.48608000000004,0.0,0.0037200000000359077
728,1,1,13,12.1167,224.4335308641975,0.0,0.004740740740791888
729,1,1,13,12.1333,224.39722271604944,0.0,0.00590074074080781
730,1,1,13,12.15,224.36976000000004,0.0,0.007040000000082001
731,1,1,13,12.1667,224.34123456790127,0.0,0.007962962963056777
732,1,1,13,12.1833,224.29922567901235,0.0,0.008438518518618448
733,1,1,13,12.2,224.2288,0.0,0.008200000000097315
734,1,1,13,12.2167,224.11251160493828,0.0,0.006945185185267676
735,1,1,13,12.2333,223.93040197530863,0.0,0.004336296296347811
736,1,1,13,12.25,223.66,0.0,0.0
737,1,1,13,12.2667,223.41702143209878,0.0,9.876543209923702e-8
738,1,1,13,12.2833,223.3067310617284,0.0,1.5802469135877923e-6
739,1,1,13,12.3,223.28625600000007,0.0,8.0000000000382e-6
740,1,1,13,12.3167,223.31960217283955,0.0,2.5283950617404677e-5
741,1,1,13,12.3333,223.3776543209877,0.0,6.172839506202312e-5
742,1,1,13,12.35,223.43817600000003,0.0,0.0001280000000006112
743,1,1,13,12.3667,223.48580958024692,0.0,0.0002371358024702681
744,1,1,13,12.3833,223.51207624691358,0.0,0.00040454320987847483
745,1,1,13,12.4,223.515376,0.0,0.000648000000003094
746,1,1,13,12.4167,223.50098765432102,0.0,0.00098765432099237
747,1,1,13,12.4333,223.48106883950618,0.0,0.0014460246913649288
748,1,1,13,12.45,223.474656,0.0,0.0020480000000097794
749,1,1,13,12.4667,223.50766439506174,0.0,0.002820839506186309
750,1,1,13,12.4833,223.61288809876544,0.0,0.0037941728395242897
751,1,1,13,12.5,223.83,0.0,0.005000000000023874
752,1,1,13,12.5167,224.141824,0.0,0.003794271604956389
753,1,1,13,12.5333,224.49513066666668,0.0,0.0028224197530998967
754,1,1,13,12.55,224.88038400000008,0.0,0.0020560000000098178
755,1,1,13,12.5667,225.28766400000006,0.0,0.0014713086419823344
756,1,1,13,12.5833,225.70666666666673,0.0,0.0010493827160543937
757,1,1,13,12.6,226.12670400000005,0.0,0.0007760000000037053
758,1,1,13,12.6167,226.536704,0.0,0.0006416790123487429
759,1,1,13,12.6333,226.92521066666666,0.0,0.0006416790123487429
760,1,1,13,12.65,227.28038400000003,0.0,0.0007760000000037053
761,1,1,13,12.6667,227.59,0.0,0.001049382716054393
762,1,1,13,12.6833,227.84145066666667,0.0,0.0014713086419823336
763,1,1,13,12.7,228.021744,0.0,0.0020560000000098178
764,1,1,13,12.7167,228.117504,0.0,0.0028224197530998967
765,1,1,13,12.7333,228.11497066666664,0.0,0.003794271604956389
766,1,1,13,12.75,228.0,0.0,0.005000000000023874
767,1,1,13,12.7667,227.87459753086418,0.0,0.003805234567908432
768,1,1,13,12.7833,227.81682567901237,0.0,0.0029030123456834553
769,1,1,13,12.8,227.78864000000002,0.0,0.0023040000000008154
770,1,1,13,12.8167,227.75773234567905,0.0,0.002002271604934237
771,1,1,13,12.8333,227.69753086419755,0.0,0.0019753086419650916
772,1,1,13,12.85,227.58720000000002,0.0,0.0021839999999823936
773,1,1,13,12.8667,227.41164049382715,0.0,0.002572641975282804
774,1,1,13,12.8833,227.16148938271607,0.0,0.003068938271570627
775,1,1,13,12.9,226.83312000000004,0.0,0.003583999999957814
776,1,1,13,12.9167,226.42864197530866,0.0,0.0040123456789639585
777,1,1,13,12.9333,225.95590123456793,0.0,0.004231901234516301
778,1,1,13,12.95,225.42848,0.0,0.004103999999949724
779,1,1,13,12.9667,224.86569679012345,0.0,0.0034733827160067583
780,1,1,13,12.9833,224.2926064197531,0.0,0.002168197530837577
781,1,1,13,13.0,223.74,0.0,0.0
782,1,1,14,13.0167,223.42741708641975,0.0,1.106172839494163e-5
783,1,1,14,13.0333,223.444119308642,0.0,8.217283950528068e-5
784,1,1,14,13.05,223.64894400000009,0.0,0.0002559999999972207
785,1,1,14,13.0667,223.92627634567907,0.0,0.0005562469135742078
786,1,1,14,13.0833,224.18604938271613,0.0,0.0009876543209769314
787,1,1,14,13.1,224.36374400000003,0.0,0.001535999999983324
788,1,1,14,13.1167,224.4203889382716,0.0,0.0021680987654085597
789,1,1,14,13.1333,224.34256079012349,0.0,0.0028318024691050573
790,1,1,14,13.15,224.14238400000005,0.0,0.0034559999999624782
791,1,1,14,13.1667,223.85753086419754,0.0,0.0039506172839077255
792,1,1,14,13.1833,223.5512215308642,0.0,0.004206617283904946
793,1,1,14,13.2,223.31222400000001,0.0,0.004095999999955529
794,1,1,14,13.2167,223.25485412345682,0.0,0.003471802469098109
795,1,1,14,13.2333,223.5189756049383,0.0,0.0021680987654085593
796,1,1,14,13.25,224.27,0.0,0.0
797,1,1,14,13.2667,225.089954962963,0.0,1.1061728395114545e-5
798,1,1,14,13.2833,225.5525742222222,0.0,8.21728395065652e-5
799,1,1,14,13.3,225.81019200000006,0.0,0.0002560000000012224
800,1,1,14,13.3167,225.98874607407413,0.0,0.0005562469135829029
801,1,1,14,13.3333,226.18777777777782,0.0,0.0009876543209923704
802,1,1,14,13.35,226.48043200000006,0.0,0.0015360000000073347
803,1,1,14,13.3667,226.9134571851852,0.0,0.0021680987654424514
804,1,1,14,13.3833,227.50720533333336,0.0,0.0028318024691493236
805,1,1,14,13.4,228.25563200000005,0.0,0.003456000000016502
806,1,1,14,13.4167,229.12629629629635,0.0,0.003950617283969482
807,1,1,14,13.4333,230.06036088888888,0.0,0.004206617283970703
808,1,1,14,13.45,230.97259200000002,0.0,0.004096000000019558
809,1,1,14,13.4667,231.7513594074074,0.0,0.0034718024691523797
810,1,1,14,13.4833,232.25863644444445,0.0,0.002168098765442451
811,1,1,14,13.5,232.33,0.0,0.0
812,1,1,14,13.5167,232.18974083950621,0.0,9.876543209979844e-8
813,1,1,14,13.5333,232.15542380246913,0.0,1.5802469135967751e-6
814,1,1,14,13.55,232.18820800000006,0.0,8.000000000083675e-6
815,1,1,14,13.5667,232.2565438024692,0.0,2.5283950617548402e-5
816,1,1,14,13.5833,232.33617283950625,0.0,6.172839506237401e-5
817,1,1,14,13.6,232.41012800000004,0.0,0.0001280000000013388
818,1,1,14,13.6167,232.46873343209873,0.0,0.00023713580247161607
819,1,1,14,13.6333,232.50960454320992,0.0,0.00040454320988077443
820,1,1,14,13.65,232.53764800000002,0.0,0.0006480000000067775
821,1,1,14,13.6667,232.56506172839508,0.0,0.0009876543209979842
822,1,1,14,13.6833,232.61133491358027,0.0,0.0014460246913731486
823,1,1,14,13.7,232.70324800000003,0.0,0.0020480000000214207
824,1,1,14,13.7167,232.874872691358,0.0,0.0028208395062023434
825,1,1,14,13.7333,233.1675719506173,0.0,0.003794172839545857
826,1,1,14,13.75,233.63,0.0,0.005000000000052296
