id,areas_fk,plant_id,timestep,b,scenario,area,fuel_type,production,up_activation,down_activation
439,1,49921,1,1,1,3,Hydro,0.0,0.0,0.0
440,1,49921,1,1,2,3,Hydro,0.0,0.0,0.0
441,1,49921,1,1,3,3,Hydro,0.0,0.0,0.0
442,1,49921,1,2,1,3,Hydro,0.0,0.0,0.0
443,1,49921,1,2,2,3,Hydro,0.0,0.0,0.0
444,1,49921,1,2,3,3,Hydro,0.0,0.0,0.0
445,1,49921,1,3,1,3,Hydro,0.0,0.0,0.0
446,1,49921,1,3,2,3,Hydro,0.0,0.0,0.0
447,1,49921,1,3,3,3,Hydro,0.0,0.0,0.0
448,1,49921,1,4,1,3,Hydro,0.0,0.0,0.0
449,1,49921,1,4,2,3,Hydro,0.0,0.0,0.0
450,1,49921,1,4,3,3,Hydro,0.0,0.0,0.0
451,1,49922,1,0,1,3,Hydro,0.0,0.0,0.0
452,1,49922,1,0,2,3,Hydro,0.0,0.0,0.0
453,1,49922,1,0,3,3,Hydro,0.0,0.0,0.0
454,1,49922,1,1,1,3,Hydro,0.0,0.0,0.0
455,1,49922,1,1,2,3,Hydro,0.0,0.0,0.0
456,1,49922,1,1,3,3,Hydro,0.0,0.0,0.0
457,1,49922,1,2,1,3,Hydro,0.0,0.0,0.0
458,1,49922,1,2,2,3,Hydro,0.0,0.0,0.0
459,1,49922,1,2,3,3,Hydro,0.0,0.0,0.0
460,1,49922,1,3,1,3,Hydro,0.0,0.0,0.0
461,1,49922,1,3,2,3,Hydro,0.0,0.0,0.0
462,1,49922,1,3,3,3,Hydro,0.0,0.0,0.0
463,1,49922,1,4,1,3,Hydro,0.0,0.0,0.0
464,1,49922,1,4,2,3,Hydro,0.0,0.0,0.0
465,1,49922,1,4,3,3,Hydro,0.0,0.0,0.0
466,1,49923,1,0,1,3,Hydro,0.0,0.0,0.0
467,1,49923,1,0,2,3,Hydro,0.0,0.0,0.0
468,1,49923,1,0,3,3,Hydro,0.0,0.0,0.0
469,1,49923,1,1,1,3,Hydro,0.0,0.0,0.0
470,1,49923,1,1,2,3,Hydro,0.0,0.0,0.0
471,1,49923,1,1,3,3,Hydro,0.0,0.0,0.0
472,1,49923,1,2,1,3,Hydro,0.0,0.0,0.0
473,1,49923,1,2,2,3,Hydro,0.0,0.0,0.0
474,1,49923,1,2,3,3,Hydro,0.0,0.0,0.0
475,1,49923,1,3,1,3,Hydro,0.0,0.0,0.0
476,1,49923,1,3,2,3,Hydro,0.0,0.0,0.0
477,1,49923,1,3,3,3,Hydro,0.0,0.0,0.0
478,1,49923,1,4,1,3,Hydro,0.0,0.0,0.0
479,1,49923,1,4,2,3,Hydro,0.0,0.0,0.0
480,1,49923,1,4,3,3,Hydro,0.0,0.0,0.0
481,1,49924,1,0,1,3,Hydro,0.0,0.0,0.0
482,1,49924,1,0,2,3,Hydro,0.0,0.0,0.0
483,1,49924,1,0,3,3,Hydro,0.0,0.0,0.0
484,1,49924,1,1,1,3,Hydro,0.0,0.0,0.0
485,1,49924,1,1,2,3,Hydro,0.0,0.0,0.0
486,1,49924,1,1,3,3,Hydro,0.0,0.0,0.0
487,1,49924,1,2,1,3,Hydro,0.0,0.0,0.0
488,1,49924,1,2,2,3,Hydro,0.0,0.0,0.0
489,1,49924,1,2,3,3,Hydro,0.0,0.0,0.0
490,1,49924,1,3,1,3,Hydro,0.0,0.0,0.0
491,1,49924,1,3,2,3,Hydro,0.0,0.0,0.0
492,1,49924,1,3,3,3,Hydro,0.0,0.0,0.0
493,1,49924,1,4,1,3,Hydro,0.0,0.0,0.0
494,1,49924,1,4,2,3,Hydro,0.0,0.0,0.0
495,1,49924,1,4,3,3,Hydro,0.0,0.0,0.0
496,1,49925,1,0,1,3,Hydro,0.0,0.0,0.0
497,1,49925,1,0,2,3,Hydro,0.0,0.0,0.0
498,1,49925,1,0,3,3,Hydro,0.0,0.0,0.0
499,1,49925,1,1,1,3,Hydro,0.0,0.0,0.0
500,1,49925,1,1,2,3,Hydro,0.0,0.0,0.0
501,1,49925,1,1,3,3,Hydro,0.0,0.0,0.0
502,1,49925,1,2,1,3,Hydro,0.0,0.0,0.0
503,1,49925,1,2,2,3,Hydro,0.0,0.0,0.0
504,1,49925,1,2,3,3,Hydro,0.0,0.0,0.0
505,1,49925,1,3,1,3,Hydro,0.0,0.0,0.0
506,1,49925,1,3,2,3,Hydro,0.0,0.0,0.0
507,1,49925,1,3,3,3,Hydro,0.0,0.0,0.0
508,1,49925,1,4,1,3,Hydro,0.0,0.0,0.0
509,1,49925,1,4,2,3,Hydro,0.0,0.0,0.0
510,1,49925,1,4,3,3,Hydro,0.0,0.0,0.0
511,1,49927,1,0,1,3,Hydro,0.0,0.0,0.0
512,1,49927,1,0,2,3,Hydro,0.0,0.0,0.0
513,1,49927,1,0,3,3,Hydro,0.0,0.0,0.0
514,1,49927,1,1,1,3,Hydro,0.0,0.0,0.0
515,1,49927,1,1,2,3,Hydro,0.0,0.0,0.0
516,1,49927,1,1,3,3,Hydro,0.0,0.0,0.0
517,1,49927,1,2,1,3,Hydro,0.0,0.0,0.0
518,1,49927,1,2,2,3,Hydro,0.0,0.0,0.0
519,1,49927,1,2,3,3,Hydro,0.0,0.0,0.0
520,1,49927,1,3,1,3,Hydro,0.0,0.0,0.0
521,1,49927,1,3,2,3,Hydro,0.0,0.0,0.0
522,1,49927,1,3,3,3,Hydro,0.0,0.0,0.0
523,1,49927,1,4,1,3,Hydro,0.0,0.0,0.0
524,1,49927,1,4,2,3,Hydro,0.0,0.0,0.0
525,1,49927,1,4,3,3,Hydro,0.0,0.0,0.0
526,1,49928,1,0,1,3,Hydro,0.0,0.0,0.0
527,1,49928,1,0,2,3,Hydro,0.0,0.0,0.0
528,1,49928,1,0,3,3,Hydro,0.0,0.0,0.0
529,1,49928,1,1,1,3,Hydro,0.0,0.0,0.0
530,1,49928,1,1,2,3,Hydro,0.0,0.0,0.0
531,1,49928,1,1,3,3,Hydro,0.0,0.0,0.0
532,1,49928,1,2,1,3,Hydro,0.0,0.0,0.0
533,1,49928,1,2,2,3,Hydro,0.0,0.0,0.0
534,1,49928,1,2,3,3,Hydro,0.0,0.0,0.0
535,1,49928,1,3,1,3,Hydro,0.0,0.0,0.0
536,1,49928,1,3,2,3,Hydro,0.0,0.0,0.0
537,1,49928,1,3,3,3,Hydro,0.0,0.0,0.0
538,1,49928,1,4,1,3,Hydro,0.0,0.0,0.0
539,1,49928,1,4,2,3,Hydro,0.0,0.0,0.0
540,1,49928,1,4,3,3,Hydro,0.0,0.0,0.0
541,1,49929,1,0,1,3,Hydro,0.0,0.0,0.0
542,1,49929,1,0,2,3,Hydro,0.0,0.0,0.0
543,1,49929,1,0,3,3,Hydro,0.0,0.0,0.0
544,1,49929,1,1,1,3,Hydro,0.0,0.0,0.0
545,1,49929,1,1,2,3,Hydro,0.0,0.0,0.0
546,1,49929,1,1,3,3,Hydro,0.0,0.0,0.0
547,1,49929,1,2,1,3,Hydro,0.0,0.0,0.0
548,1,49929,1,2,2,3,Hydro,0.0,0.0,0.0
549,1,49929,1,2,3,3,Hydro,0.0,0.0,0.0
550,1,49929,1,3,1,3,Hydro,0.0,0.0,0.0
551,1,49929,1,3,2,3,Hydro,0.0,0.0,0.0
552,1,49929,1,3,3,3,Hydro,0.0,0.0,0.0
553,1,49929,1,4,1,3,Hydro,0.0,0.0,0.0
554,1,49929,1,4,2,3,Hydro,0.0,0.0,0.0
555,1,49929,1,4,3,3,Hydro,0.0,0.0,0.0
556,1,49930,1,0,1,3,Hydro,0.0,0.0,0.0
557,1,49930,1,0,2,3,Hydro,0.0,0.0,0.0
558,1,49930,1,0,3,3,Hydro,0.0,0.0,0.0
559,1,49930,1,1,1,3,Hydro,0.0,0.0,0.0
560,1,49930,1,1,2,3,Hydro,0.0,0.0,0.0
561,1,49930,1,1,3,3,Hydro,0.0,0.0,0.0
562,1,49930,1,2,1,3,Hydro,0.0,0.0,0.0
563,1,49930,1,2,2,3,Hydro,0.0,0.0,0.0
564,1,49930,1,2,3,3,Hydro,0.0,0.0,0.0
565,1,49930,1,3,1,3,Hydro,0.0,0.0,0.0
566,1,49930,1,3,2,3,Hydro,0.0,0.0,0.0
567,1,49930,1,3,3,3,Hydro,0.0,0.0,0.0
568,1,49930,1,4,1,3,Hydro,0.0,0.0,0.0
569,1,49930,1,4,2,3,Hydro,0.0,0.0,0.0
570,1,49930,1,4,3,3,Hydro,0.0,0.0,0.0
571,1,49931,1,0,1,3,Hydro,0.0,0.0,0.0
572,1,49931,1,0,2,3,Hydro,0.0,0.0,0.0
573,1,49931,1,0,3,3,Hydro,0.0,0.0,0.0
574,1,49931,1,1,1,3,Hydro,0.0,0.0,0.0
575,1,49931,1,1,2,3,Hydro,0.0,0.0,0.0
576,1,49931,1,1,3,3,Hydro,0.0,0.0,0.0
577,1,49931,1,2,1,3,Hydro,0.0,0.0,0.0
578,1,49931,1,2,2,3,Hydro,0.0,0.0,0.0
579,1,49931,1,2,3,3,Hydro,0.0,0.0,0.0
580,1,49931,1,3,1,3,Hydro,0.0,0.0,0.0
581,1,49931,1,3,2,3,Hydro,0.0,0.0,0.0
582,1,49931,1,3,3,3,Hydro,0.0,0.0,0.0
583,1,49931,1,4,1,3,Hydro,0.0,0.0,0.0
584,1,49931,1,4,2,3,Hydro,0.0,0.0,0.0
585,1,49931,1,4,3,3,Hydro,0.0,0.0,0.0
586,2,1,2,0,1,1,Thermal,19.99,5.96,0.0
587,2,1,2,0,2,1,Thermal,8.02,0.0,6.01
588,2,1,2,0,3,1,Thermal,8.02,0.0,6.01
589,2,1,2,1,1,1,Thermal,19.99,11.93,0.0
590,2,1,2,1,2,1,Thermal,8.06,0.0,0.0
591,2,1,2,1,3,1,Thermal,8.06,0.0,0.0
592,2,1,2,2,1,1,Thermal,19.99,14.68,0.0
593,2,1,2,2,2,1,Thermal,5.31,0.0,0.0
594,2,1,2,2,3,1,Thermal,5.31,0.0,0.0
595,2,1,2,3,1,1,Thermal,19.99,8.82,0.0
596,2,1,2,3,2,1,Thermal,11.17,0.0,0.0
597,2,1,2,3,3,1,Thermal,11.17,0.0,0.0
598,2,1,2,4,1,1,Thermal,9.99,4.41,0.0
599,2,1,2,4,2,1,Thermal,5.59,0.0,0.0
600,2,1,2,4,3,1,Thermal,5.59,0.0,0.0
601,2,2,2,0,1,1,Thermal,17.94,9.9,0.0
602,2,2,2,0,2,1,Thermal,8.03,-0.0,0.0
603,2,2,2,0,3,1,Thermal,8.03,-0.0,0.0
604,2,2,2,1,1,1,Thermal,19.99,11.86,0.0
605,2,2,2,1,2,1,Thermal,8.13,-0.0,0.0
606,2,2,2,1,3,1,Thermal,8.13,-0.0,0.0
607,2,2,2,2,1,1,Thermal,15.95,8.95,0.0
608,2,2,2,2,2,1,Thermal,7.0,0.0,0.0
609,2,2,2,2,3,1,Thermal,7.0,0.0,0.0
610,2,2,2,3,1,1,Thermal,19.99,9.69,0.0
611,2,2,2,3,2,1,Thermal,10.3,0.0,0.0
612,2,2,2,3,3,1,Thermal,10.3,0.0,0.0
613,2,2,2,4,1,1,Thermal,9.99,4.85,0.0
614,2,2,2,4,2,1,Thermal,5.15,0.0,0.0
615,2,2,2,4,3,1,Thermal,5.15,0.0,0.0
616,2,3,2,0,1,1,Thermal,75.99,0.0,0.0
617,2,3,2,0,2,1,Thermal,75.99,0.0,0.0
618,2,3,2,0,3,1,Thermal,75.99,0.0,0.0
619,2,3,2,1,1,1,Thermal,75.99,0.0,0.0
620,2,3,2,1,2,1,Thermal,75.99,0.0,0.0
621,2,3,2,1,3,1,Thermal,75.99,0.0,0.0
622,2,3,2,2,1,1,Thermal,75.99,0.0,0.0
623,2,3,2,2,2,1,Thermal,75.99,0.0,0.0
624,2,3,2,2,3,1,Thermal,75.99,0.0,0.0
625,2,3,2,3,1,1,Thermal,75.99,0.0,0.0
626,2,3,2,3,2,1,Thermal,75.99,0.0,0.0
627,2,3,2,3,3,1,Thermal,75.99,0.0,0.0
628,2,3,2,4,1,1,Thermal,75.99,0.0,0.0
629,2,3,2,4,2,1,Thermal,75.99,0.0,0.0
630,2,3,2,4,3,1,Thermal,75.99,0.0,0.0
631,2,4,2,0,1,1,Thermal,75.99,0.0,0.0
632,2,4,2,0,2,1,Thermal,75.99,0.0,0.0
633,2,4,2,0,3,1,Thermal,75.99,0.0,0.0
634,2,4,2,1,1,1,Thermal,75.99,0.0,0.0
635,2,4,2,1,2,1,Thermal,75.99,0.0,0.0
636,2,4,2,1,3,1,Thermal,75.99,0.0,0.0
637,2,4,2,2,1,1,Thermal,75.99,0.0,0.0
638,2,4,2,2,2,1,Thermal,75.99,0.0,0.0
639,2,4,2,2,3,1,Thermal,75.99,0.0,0.0
640,2,4,2,3,1,1,Thermal,75.99,0.0,0.0
641,2,4,2,3,2,1,Thermal,75.99,0.0,0.0
642,2,4,2,3,3,1,Thermal,75.99,0.0,0.0
643,2,4,2,4,1,1,Thermal,75.99,0.0,0.0
644,2,4,2,4,2,1,Thermal,75.99,0.0,0.0
645,2,4,2,4,3,1,Thermal,75.99,0.0,0.0
646,2,5,2,0,1,1,Thermal,19.99,5.96,0.0
647,2,5,2,0,2,1,Thermal,8.02,0.0,6.01
648,2,5,2,0,3,1,Thermal,8.02,0.0,6.01
649,2,5,2,1,1,1,Thermal,19.99,11.93,0.0
650,2,5,2,1,2,1,Thermal,8.06,-0.0,0.0
651,2,5,2,1,3,1,Thermal,8.06,-0.0,0.0
652,2,5,2,2,1,1,Thermal,19.99,14.68,0.0
653,2,5,2,2,2,1,Thermal,5.31,0.0,0.0
654,2,5,2,2,3,1,Thermal,5.31,0.0,0.0
655,2,5,2,3,1,1,Thermal,19.99,8.82,0.0
656,2,5,2,3,2,1,Thermal,11.17,0.0,0.0
657,2,5,2,3,3,1,Thermal,11.17,0.0,0.0
658,2,5,2,4,1,1,Thermal,10.0,4.41,0.0
659,2,5,2,4,2,1,Thermal,5.59,0.0,0.0
660,2,5,2,4,3,1,Thermal,5.59,0.0,0.0
661,2,6,2,0,1,1,Thermal,5.28,0.0,4.72
662,2,6,2,0,2,1,Thermal,5.28,0.0,4.72
663,2,6,2,0,3,1,Thermal,5.28,0.0,4.72
664,2,6,2,1,1,1,Thermal,0.0,0.0,0.0
665,2,6,2,1,2,1,Thermal,0.0,0.0,0.0
666,2,6,2,1,3,1,Thermal,0.0,0.0,0.0
667,2,6,2,2,1,1,Thermal,0.0,0.0,0.0
668,2,6,2,2,2,1,Thermal,0.0,0.0,0.0
669,2,6,2,2,3,1,Thermal,0.0,0.0,0.0
670,2,6,2,3,1,1,Thermal,0.0,0.0,0.0
671,2,6,2,3,2,1,Thermal,0.0,0.0,0.0
672,2,6,2,3,3,1,Thermal,0.0,0.0,0.0
673,2,6,2,4,1,1,Thermal,0.0,0.0,0.0
674,2,6,2,4,2,1,Thermal,0.0,0.0,0.0
675,2,6,2,4,3,1,Thermal,0.0,0.0,0.0
676,2,7,2,0,1,1,Thermal,75.99,0.0,0.0
677,2,7,2,0,2,1,Thermal,75.99,0.0,0.0
678,2,7,2,0,3,1,Thermal,75.99,0.0,0.0
679,2,7,2,1,1,1,Thermal,75.99,0.0,0.0
680,2,7,2,1,2,1,Thermal,75.99,0.0,0.0
681,2,7,2,1,3,1,Thermal,75.99,0.0,0.0
682,2,7,2,2,1,1,Thermal,75.99,0.0,0.0
683,2,7,2,2,2,1,Thermal,75.99,0.0,0.0
684,2,7,2,2,3,1,Thermal,75.99,0.0,0.0
685,2,7,2,3,1,1,Thermal,75.99,0.0,0.0
686,2,7,2,3,2,1,Thermal,75.99,0.0,0.0
687,2,7,2,3,3,1,Thermal,75.99,0.0,0.0
688,2,7,2,4,1,1,Thermal,75.99,0.0,0.0
689,2,7,2,4,2,1,Thermal,75.99,0.0,0.0
690,2,7,2,4,3,1,Thermal,75.99,0.0,0.0
691,2,8,2,0,1,1,Thermal,75.99,0.0,0.0
692,2,8,2,0,2,1,Thermal,75.99,0.0,0.0
693,2,8,2,0,3,1,Thermal,75.99,0.0,0.0
694,2,8,2,1,1,1,Thermal,75.99,0.0,0.0
695,2,8,2,1,2,1,Thermal,75.99,0.0,0.0
696,2,8,2,1,3,1,Thermal,75.99,0.0,0.0
697,2,8,2,2,1,1,Thermal,75.99,0.0,0.0
698,2,8,2,2,2,1,Thermal,75.99,0.0,0.0
699,2,8,2,2,3,1,Thermal,75.99,0.0,0.0
700,2,8,2,3,1,1,Thermal,75.99,0.0,0.0
701,2,8,2,3,2,1,Thermal,75.99,0.0,0.0
702,2,8,2,3,3,1,Thermal,75.99,0.0,0.0
703,2,8,2,4,1,1,Thermal,75.99,0.0,0.0
704,2,8,2,4,2,1,Thermal,75.99,0.0,0.0
705,2,8,2,4,3,1,Thermal,75.99,0.0,0.0
706,2,9,2,0,1,1,Thermal,354.99,0.0,0.0
707,2,9,2,0,2,1,Thermal,227.77,0.0,127.22
708,2,9,2,0,3,1,Thermal,354.99,0.0,0.0
709,2,9,2,1,1,1,Thermal,354.99,0.0,0.0
710,2,9,2,1,2,1,Thermal,212.49,0.0,142.5
711,2,9,2,1,3,1,Thermal,354.99,0.0,0.0
712,2,9,2,2,1,1,Thermal,354.99,0.0,0.0
713,2,9,2,2,2,1,Thermal,228.18,0.0,126.81
714,2,9,2,2,3,1,Thermal,354.99,0.0,0.0
715,2,9,2,3,1,1,Thermal,354.99,0.0,0.0
716,2,9,2,3,2,1,Thermal,188.52,0.0,166.47
717,2,9,2,3,3,1,Thermal,351.37,0.0,3.62
718,2,9,2,4,1,1,Thermal,354.99,0.0,0.0
719,2,9,2,4,2,1,Thermal,219.59,0.0,135.4
720,2,9,2,4,3,1,Thermal,353.18,0.0,1.81
721,2,10,2,0,1,1,Thermal,54.99,0.0,0.0
722,2,10,2,0,2,1,Thermal,54.99,0.0,0.0
723,2,10,2,0,3,1,Thermal,54.99,0.0,0.0
724,2,10,2,1,1,1,Thermal,54.99,0.0,0.0
725,2,10,2,1,2,1,Thermal,54.99,0.0,0.0
726,2,10,2,1,3,1,Thermal,54.99,0.0,0.0
727,2,10,2,2,1,1,Thermal,54.99,0.0,0.0
728,2,10,2,2,2,1,Thermal,54.99,0.0,0.0
729,2,10,2,2,3,1,Thermal,54.99,0.0,0.0
730,2,10,2,3,1,1,Thermal,54.99,0.0,0.0
731,2,10,2,3,2,1,Thermal,54.99,0.0,0.0
732,2,10,2,3,3,1,Thermal,54.99,0.0,0.0
733,2,10,2,4,1,1,Thermal,54.99,0.0,0.0
734,2,10,2,4,2,1,Thermal,31.9,0.0,23.09
735,2,10,2,4,3,1,Thermal,54.99,0.0,0.0
736,2,154,2,0,1,2,Wind,12.35,0.0,0.0
737,2,154,2,0,2,2,Wind,11.45,0.0,0.0
738,2,154,2,0,3,2,Wind,12.75,0.0,0.0
739,2,154,2,1,1,2,Wind,12.25,0.0,0.0
740,2,154,2,1,2,2,Wind,11.34,0.0,0.0
741,2,154,2,1,3,2,Wind,12.65,0.0,0.0
742,2,154,2,2,1,2,Wind,12.3,0.0,0.0
743,2,154,2,2,2,2,Wind,11.44,0.0,0.0
744,2,154,2,2,3,2,Wind,12.71,0.0,0.0
745,2,154,2,3,1,2,Wind,12.35,0.0,0.0
746,2,154,2,3,2,2,Wind,11.39,0.0,0.0
747,2,154,2,3,3,2,Wind,12.74,0.0,0.0
748,2,154,2,4,1,2,Wind,12.25,0.0,0.0
749,2,154,2,4,2,2,Wind,11.4,0.0,0.0
750,2,154,2,4,3,2,Wind,12.65,0.0,0.0
751,2,155,2,0,1,2,Wind,68.4,0.0,0.0
752,2,155,2,0,2,2,Wind,63.5,0.0,0.0
753,2,155,2,0,3,2,Wind,70.4,0.0,0.0
754,2,155,2,1,1,2,Wind,68.4,0.0,0.0
755,2,155,2,1,2,2,Wind,63.5,0.0,0.0
756,2,155,2,1,3,2,Wind,70.4,0.0,0.0
757,2,155,2,2,1,2,Wind,68.37,0.0,0.0
758,2,155,2,2,2,2,Wind,63.5,0.0,0.0
759,2,155,2,2,3,2,Wind,70.4,0.0,0.0
760,2,155,2,3,1,2,Wind,68.45,0.0,0.0
761,2,155,2,3,2,2,Wind,63.5,0.0,0.0
762,2,155,2,3,3,2,Wind,59.58,0.0,0.0
763,2,155,2,4,1,2,Wind,68.35,0.0,0.0
764,2,155,2,4,2,2,Wind,63.5,0.0,0.0
765,2,155,2,4,3,2,Wind,70.4,0.0,0.0
766,2,156,2,0,1,2,Wind,37.96,0.0,0.0
767,2,156,2,0,2,2,Wind,20.2,0.0,0.0
768,2,156,2,0,3,2,Wind,39.11,0.0,0.0
769,2,156,2,1,1,2,Wind,41.43,0.0,0.0
770,2,156,2,1,2,2,Wind,38.53,0.0,0.0
771,2,156,2,1,3,2,Wind,42.68,0.0,0.0
772,2,156,2,2,1,2,Wind,39.5,0.0,0.0
773,2,156,2,2,2,2,Wind,36.68,0.0,0.0
774,2,156,2,2,3,2,Wind,40.69,0.0,0.0
775,2,156,2,3,1,2,Wind,38.24,0.0,0.0
776,2,156,2,3,2,2,Wind,35.58,0.0,0.0
777,2,156,2,3,3,2,Wind,39.39,0.0,0.0
778,2,156,2,4,1,2,Wind,41.41,0.0,0.0
779,2,156,2,4,2,2,Wind,38.46,0.0,0.0
780,2,156,2,4,3,2,Wind,42.67,0.0,0.0
781,2,157,2,0,1,2,Wind,61.3,0.0,0.0
782,2,157,2,0,2,2,Wind,57.0,0.0,0.0
783,2,157,2,0,3,2,Wind,63.2,0.0,0.0
784,2,157,2,1,1,2,Wind,61.3,0.0,0.0
785,2,157,2,1,2,2,Wind,57.0,0.0,0.0
786,2,157,2,1,3,2,Wind,63.2,0.0,0.0
787,2,157,2,2,1,2,Wind,61.3,0.0,0.0
788,2,157,2,2,2,2,Wind,39.98,0.0,0.0
789,2,157,2,2,3,2,Wind,63.2,0.0,0.0
790,2,157,2,3,1,2,Wind,61.3,0.0,0.0
791,2,157,2,3,2,2,Wind,57.0,0.0,0.0
792,2,157,2,3,3,2,Wind,63.2,0.0,0.0
793,2,157,2,4,1,2,Wind,61.3,0.0,0.0
794,2,157,2,4,2,2,Wind,56.99,0.0,0.0
795,2,157,2,4,3,2,Wind,63.2,0.0,0.0
796,2,49900,2,0,1,3,Hydro,0.0,0.0,0.0
797,2,49900,2,0,2,3,Hydro,0.0,0.0,0.0
798,2,49900,2,0,3,3,Hydro,0.0,0.0,0.0
799,2,49900,2,1,1,3,Hydro,0.0,0.0,0.0
800,2,49900,2,1,2,3,Hydro,0.0,0.0,0.0
801,2,49900,2,1,3,3,Hydro,0.0,0.0,0.0
802,2,49900,2,2,1,3,Hydro,0.0,0.0,0.0
803,2,49900,2,2,2,3,Hydro,0.0,0.0,0.0
804,2,49900,2,2,3,3,Hydro,0.0,0.0,0.0
805,2,49900,2,3,1,3,Hydro,0.0,0.0,0.0
806,2,49900,2,3,2,3,Hydro,0.0,0.0,0.0
807,2,49900,2,3,3,3,Hydro,0.0,0.0,0.0
808,2,49900,2,4,1,3,Hydro,0.0,0.0,0.0
809,2,49900,2,4,2,3,Hydro,0.0,0.0,0.0
810,2,49900,2,4,3,3,Hydro,0.0,0.0,0.0
811,2,49901,2,0,1,3,Hydro,1.62,0.0,-0.0
812,2,49901,2,0,2,3,Hydro,0.0,0.0,1.62
813,2,49901,2,0,3,3,Hydro,1.62,0.0,-0.0
814,2,49901,2,1,1,3,Hydro,3.25,0.0,-0.0
815,2,49901,2,1,2,3,Hydro,0.0,0.0,3.25
816,2,49901,2,1,3,3,Hydro,3.25,0.0,-0.0
817,2,49901,2,2,1,3,Hydro,4.89,0.0,0.0
818,2,49901,2,2,2,3,Hydro,0.0,0.0,4.89
819,2,49901,2,2,3,3,Hydro,4.89,0.0,0.0
820,2,49901,2,3,1,3,Hydro,0.21,0.0,0.0
821,2,49901,2,3,2,3,Hydro,0.0,0.0,0.21
822,2,49901,2,3,3,3,Hydro,0.21,0.0,0.0
823,2,49901,2,4,1,3,Hydro,5.68,5.57,0.0
824,2,49901,2,4,2,3,Hydro,0.0,0.0,0.11
825,2,49901,2,4,3,3,Hydro,5.68,5.57,0.0
826,2,49902,2,0,1,3,Hydro,1.97,0.0,0.0
827,2,49902,2,0,2,3,Hydro,0.0,0.0,1.97
828,2,49902,2,0,3,3,Hydro,1.97,0.0,0.0
829,2,49902,2,1,1,3,Hydro,3.94,0.0,0.0
830,2,49902,2,1,2,3,Hydro,0.0,0.0,3.94
831,2,49902,2,1,3,3,Hydro,3.94,0.0,0.0
832,2,49902,2,2,1,3,Hydro,5.92,0.0,0.0
833,2,49902,2,2,2,3,Hydro,0.0,0.0,5.92
834,2,49902,2,2,3,3,Hydro,5.92,0.0,0.0
835,2,49902,2,3,1,3,Hydro,0.27,0.0,0.0
836,2,49902,2,3,2,3,Hydro,0.0,0.0,0.27
837,2,49902,2,3,3,3,Hydro,0.27,0.0,0.0
838,2,49902,2,4,1,3,Hydro,6.9,6.77,0.0
839,2,49902,2,4,2,3,Hydro,0.0,0.0,0.14
840,2,49902,2,4,3,3,Hydro,6.9,6.77,0.0
841,2,49903,2,0,1,3,Hydro,0.0,0.0,0.0
842,2,49903,2,0,2,3,Hydro,0.0,0.0,0.0
843,2,49903,2,0,3,3,Hydro,0.0,0.0,0.0
844,2,49903,2,1,1,3,Hydro,0.0,0.0,0.0
845,2,49903,2,1,2,3,Hydro,0.0,0.0,0.0
846,2,49903,2,1,3,3,Hydro,0.0,0.0,0.0
847,2,49903,2,2,1,3,Hydro,0.0,0.0,0.0
848,2,49903,2,2,2,3,Hydro,0.0,0.0,0.0
849,2,49903,2,2,3,3,Hydro,0.0,0.0,0.0
850,2,49903,2,3,1,3,Hydro,0.0,0.0,0.0
851,2,49903,2,3,2,3,Hydro,0.0,0.0,0.0
852,2,49903,2,3,3,3,Hydro,0.0,0.0,0.0
853,2,49903,2,4,1,3,Hydro,0.0,0.0,0.0
854,2,49903,2,4,2,3,Hydro,0.0,0.0,0.0
855,2,49903,2,4,3,3,Hydro,0.0,0.0,0.0
856,2,49904,2,0,1,3,Hydro,0.0,0.0,0.0
857,2,49904,2,0,2,3,Hydro,0.0,0.0,0.0
858,2,49904,2,0,3,3,Hydro,0.0,0.0,0.0
859,2,49904,2,1,1,3,Hydro,0.0,0.0,0.0
860,2,49904,2,1,2,3,Hydro,0.0,0.0,0.0
861,2,49904,2,1,3,3,Hydro,0.0,0.0,0.0
862,2,49904,2,2,1,3,Hydro,0.0,0.0,0.0
863,2,49904,2,2,2,3,Hydro,0.0,0.0,0.0
864,2,49904,2,2,3,3,Hydro,0.0,0.0,0.0
865,2,49904,2,3,1,3,Hydro,0.0,0.0,0.0
866,2,49904,2,3,2,3,Hydro,0.0,0.0,0.0
867,2,49904,2,3,3,3,Hydro,0.0,0.0,0.0
868,2,49904,2,4,1,3,Hydro,0.0,0.0,0.0
869,2,49904,2,4,2,3,Hydro,0.0,0.0,0.0
870,2,49904,2,4,3,3,Hydro,0.0,0.0,0.0
871,2,49905,2,0,1,3,Hydro,0.0,0.0,0.0
872,2,49905,2,0,2,3,Hydro,0.0,0.0,0.0
873,2,49905,2,0,3,3,Hydro,0.0,0.0,0.0
874,2,49905,2,1,1,3,Hydro,0.0,0.0,0.0
875,2,49905,2,1,2,3,Hydro,0.0,0.0,0.0
876,2,49905,2,1,3,3,Hydro,0.0,0.0,0.0
877,2,49905,2,2,1,3,Hydro,0.0,0.0,0.0
878,2,49905,2,2,2,3,Hydro,0.0,0.0,0.0
879,2,49905,2,2,3,3,Hydro,0.0,0.0,0.0
880,2,49905,2,3,1,3,Hydro,0.0,0.0,0.0
881,2,49905,2,3,2,3,Hydro,0.0,0.0,0.0
882,2,49905,2,3,3,3,Hydro,0.0,0.0,0.0
