id,scenario,line_id,timestep,timestep_fractional,area_from,area_to,transmission
12926,3,3,24,23.2833,1,3,94.36
12927,3,3,24,23.3,1,3,95.12
12928,3,3,24,23.3167,1,3,95.88
12929,3,3,24,23.3333,1,3,96.62
12930,3,3,24,23.35,1,3,97.36
12931,3,3,24,23.3667,1,3,98.09
12932,3,3,24,23.3833,1,3,98.82
12933,3,3,24,23.4,1,3,99.53
12934,3,3,24,23.4167,1,3,100.24
12935,3,3,24,23.4333,1,3,100.94
12936,3,3,24,23.45,1,3,101.64
12937,3,3,24,23.4667,1,3,102.32
12938,3,3,24,23.4833,1,3,103.0
12939,3,3,24,23.5,1,3,103.67
12940,3,3,24,23.5167,1,3,104.34
12941,3,3,24,23.5333,1,3,105.0
12942,3,3,24,23.55,1,3,105.65
12943,3,3,24,23.5667,1,3,106.3
12944,3,3,24,23.5833,1,3,106.95
12945,3,3,24,23.6,1,3,107.59
12946,3,3,24,23.6167,1,3,108.23
12947,3,3,24,23.6333,1,3,108.86
12948,3,3,24,23.65,1,3,109.5
12949,3,3,24,23.6667,1,3,110.13
12950,3,3,24,23.6833,1,3,110.76
12951,3,3,24,23.7,1,3,111.4
12952,3,3,24,23.7167,1,3,112.03
12953,3,3,24,23.7333,1,3,112.67
12954,3,3,24,23.75,1,3,113.32
12955,3,3,24,23.7667,1,3,113.97
12956,3,3,24,23.7833,1,3,114.62
12957,3,3,24,23.8,1,3,115.29
12958,3,3,24,23.8167,1,3,115.96
12959,3,3,24,23.8333,1,3,116.65
12960,3,3,24,23.85,1,3,117.34
12961,3,3,24,23.8667,1,3,118.05
12962,3,3,24,23.8833,1,3,118.78
12963,3,3,24,23.9,1,3,119.52
12964,3,3,24,23.9167,1,3,120.29
12965,3,3,24,23.9333,1,3,121.07
12966,3,3,24,23.95,1,3,121.87
12967,3,3,24,23.9667,1,3,122.7
12968,3,3,24,23.9833,1,3,123.56
12969,3,3,24,24.0,1,3,124.44
12970,1,4,1,0.0,3,1,0.0
12971,1,4,1,0.0167,3,1,0.0
12972,1,4,1,0.0333,3,1,0.0
12973,1,4,1,0.05,3,1,0.0
12974,1,4,1,0.0667,3,1,0.0
12975,1,4,1,0.0833,3,1,0.0
12976,1,4,1,0.1,3,1,0.0
12977,1,4,1,0.1167,3,1,0.0
12978,1,4,1,0.1333,3,1,0.0
12979,1,4,1,0.15,3,1,0.0
12980,1,4,1,0.1667,3,1,0.0
12981,1,4,1,0.1833,3,1,0.0
12982,1,4,1,0.2,3,1,0.0
12983,1,4,1,0.2167,3,1,0.0
12984,1,4,1,0.2333,3,1,0.0
12985,1,4,1,0.25,3,1,0.0
12986,1,4,1,0.2667,3,1,0.0
12987,1,4,1,0.2833,3,1,0.0
12988,1,4,1,0.3,3,1,0.0
12989,1,4,1,0.3167,3,1,0.0
12990,1,4,1,0.3333,3,1,0.0
12991,1,4,1,0.35,3,1,0.0
12992,1,4,1,0.3667,3,1,0.0
12993,1,4,1,0.3833,3,1,0.0
12994,1,4,1,0.4,3,1,0.0
12995,1,4,1,0.4167,3,1,0.0
12996,1,4,1,0.4333,3,1,0.0
12997,1,4,1,0.45,3,1,0.0
12998,1,4,1,0.4667,3,1,0.0
12999,1,4,1,0.4833,3,1,0.0
13000,1,4,1,0.5,3,1,0.0
13001,1,4,1,0.5167,3,1,0.0
13002,1,4,1,0.5333,3,1,0.0
13003,1,4,1,0.55,3,1,0.0
13004,1,4,1,0.5667,3,1,0.0
13005,1,4,1,0.5833,3,1,0.0
13006,1,4,1,0.6,3,1,0.0
13007,1,4,1,0.6167,3,1,0.0
13008,1,4,1,0.6333,3,1,0.0
13009,1,4,1,0.65,3,1,0.0
13010,1,4,1,0.6667,3,1,0.0
13011,1,4,1,0.6833,3,1,0.0
13012,1,4,1,0.7,3,1,0.0
13013,1,4,1,0.7167,3,1,0.0
13014,1,4,1,0.7333,3,1,0.0
13015,1,4,1,0.75,3,1,0.0
13016,1,4,1,0.7667,3,1,0.0
13017,1,4,1,0.7833,3,1,0.0
13018,1,4,1,0.8,3,1,0.0
13019,1,4,1,0.8167,3,1,0.0
13020,1,4,1,0.8333,3,1,0.0
13021,1,4,1,0.85,3,1,0.0
13022,1,4,1,0.8667,3,1,0.0
13023,1,4,1,0.8833,3,1,0.0
13024,1,4,1,0.9,3,1,0.0
13025,1,4,1,0.9167,3,1,0.0
13026,1,4,1,0.9333,3,1,0.0
13027,1,4,1,0.95,3,1,0.0
13028,1,4,1,0.9667,3,1,0.0
13029,1,4,1,0.9833,3,1,0.0
13030,1,4,1,1.0,3,1,0.0
13031,1,4,2,1.0167,3,1,0.0
13032,1,4,2,1.0333,3,1,0.0
13033,1,4,2,1.05,3,1,0.0
13034,1,4,2,1.0667,3,1,0.0
13035,1,4,2,1.0833,3,1,0.0
13036,1,4,2,1.1,3,1,0.0
13037,1,4,2,1.1167,3,1,0.0
13038,1,4,2,1.1333,3,1,0.0
13039,1,4,2,1.15,3,1,0.0
13040,1,4,2,1.1667,3,1,0.0
13041,1,4,2,1.1833,3,1,0.0
13042,1,4,2,1.2,3,1,0.0
13043,1,4,2,1.2167,3,1,0.0
13044,1,4,2,1.2333,3,1,0.0
13045,1,4,2,1.25,3,1,0.0
13046,1,4,2,1.2667,3,1,0.0
13047,1,4,2,1.2833,3,1,0.0
13048,1,4,2,1.3,3,1,0.0
13049,1,4,2,1.3167,3,1,0.0
13050,1,4,2,1.3333,3,1,0.0
13051,1,4,2,1.35,3,1,0.0
13052,1,4,2,1.3667,3,1,0.0
13053,1,4,2,1.3833,3,1,0.0
13054,1,4,2,1.4,3,1,0.0
13055,1,4,2,1.4167,3,1,0.0
13056,1,4,2,1.4333,3,1,0.0
13057,1,4,2,1.45,3,1,0.0
13058,1,4,2,1.4667,3,1,0.0
13059,1,4,2,1.4833,3,1,0.0
13060,1,4,2,1.5,3,1,0.0
13061,1,4,2,1.5167,3,1,0.0
13062,1,4,2,1.5333,3,1,0.0
13063,1,4,2,1.55,3,1,0.0
13064,1,4,2,1.5667,3,1,0.0
13065,1,4,2,1.5833,3,1,0.0
13066,1,4,2,1.6,3,1,0.0
13067,1,4,2,1.6167,3,1,0.0
13068,1,4,2,1.6333,3,1,0.0
13069,1,4,2,1.65,3,1,0.0
13070,1,4,2,1.6667,3,1,0.0
13071,1,4,2,1.6833,3,1,0.0
13072,1,4,2,1.7,3,1,0.0
13073,1,4,2,1.7167,3,1,0.0
13074,1,4,2,1.7333,3,1,0.0
13075,1,4,2,1.75,3,1,0.0
13076,1,4,2,1.7667,3,1,0.0
13077,1,4,2,1.7833,3,1,0.0
13078,1,4,2,1.8,3,1,0.0
13079,1,4,2,1.8167,3,1,0.0
13080,1,4,2,1.8333,3,1,0.0
13081,1,4,2,1.85,3,1,0.0
13082,1,4,2,1.8667,3,1,0.0
13083,1,4,2,1.8833,3,1,0.0
13084,1,4,2,1.9,3,1,0.0
13085,1,4,2,1.9167,3,1,0.0
13086,1,4,2,1.9333,3,1,0.0
13087,1,4,2,1.95,3,1,0.0
13088,1,4,2,1.9667,3,1,0.0
13089,1,4,2,1.9833,3,1,0.0
13090,1,4,2,2.0,3,1,0.0
13091,1,4,3,2.0167,3,1,0.0
13092,1,4,3,2.0333,3,1,0.0
13093,1,4,3,2.05,3,1,0.0
13094,1,4,3,2.0667,3,1,0.0
13095,1,4,3,2.0833,3,1,0.0
13096,1,4,3,2.1,3,1,0.0
13097,1,4,3,2.1167,3,1,0.0
13098,1,4,3,2.1333,3,1,0.0
13099,1,4,3,2.15,3,1,0.0
13100,1,4,3,2.1667,3,1,0.0
13101,1,4,3,2.1833,3,1,0.0
13102,1,4,3,2.2,3,1,0.0
13103,1,4,3,2.2167,3,1,0.0
13104,1,4,3,2.2333,3,1,0.0
13105,1,4,3,2.25,3,1,0.0
13106,1,4,3,2.2667,3,1,0.0
13107,1,4,3,2.2833,3,1,0.0
13108,1,4,3,2.3,3,1,0.0
13109,1,4,3,2.3167,3,1,0.0
13110,1,4,3,2.3333,3,1,0.0
13111,1,4,3,2.35,3,1,0.0
13112,1,4,3,2.3667,3,1,0.0
13113,1,4,3,2.3833,3,1,0.0
13114,1,4,3,2.4,3,1,0.0
13115,1,4,3,2.4167,3,1,0.0
13116,1,4,3,2.4333,3,1,0.0
13117,1,4,3,2.45,3,1,0.0
13118,1,4,3,2.4667,3,1,0.0
13119,1,4,3,2.4833,3,1,0.0
13120,1,4,3,2.5,3,1,0.0
13121,1,4,3,2.5167,3,1,0.0
13122,1,4,3,2.5333,3,1,0.0
13123,1,4,3,2.55,3,1,0.0
13124,1,4,3,2.5667,3,1,0.0
13125,1,4,3,2.5833,3,1,0.0
13126,1,4,3,2.6,3,1,0.0
13127,1,4,3,2.6167,3,1,0.0
13128,1,4,3,2.6333,3,1,0.0
13129,1,4,3,2.65,3,1,0.0
13130,1,4,3,2.6667,3,1,0.0
13131,1,4,3,2.6833,3,1,0.0
13132,1,4,3,2.7,3,1,0.0
13133,1,4,3,2.7167,3,1,0.0
13134,1,4,3,2.7333,3,1,0.0
13135,1,4,3,2.75,3,1,0.0
13136,1,4,3,2.7667,3,1,0.0
13137,1,4,3,2.7833,3,1,0.0
13138,1,4,3,2.8,3,1,0.0
13139,1,4,3,2.8167,3,1,0.0
13140,1,4,3,2.8333,3,1,0.0
13141,1,4,3,2.85,3,1,0.0
13142,1,4,3,2.8667,3,1,0.0
13143,1,4,3,2.8833,3,1,0.0
13144,1,4,3,2.9,3,1,0.0
13145,1,4,3,2.9167,3,1,0.0
13146,1,4,3,2.9333,3,1,0.0
13147,1,4,3,2.95,3,1,0.0
13148,1,4,3,2.9667,3,1,0.0
13149,1,4,3,2.9833,3,1,0.0
13150,1,4,3,3.0,3,1,0.0
13151,1,4,4,3.0167,3,1,0.0
13152,1,4,4,3.0333,3,1,0.0
13153,1,4,4,3.05,3,1,0.0
13154,1,4,4,3.0667,3,1,0.0
13155,1,4,4,3.0833,3,1,0.0
13156,1,4,4,3.1,3,1,0.0
13157,1,4,4,3.1167,3,1,0.0
13158,1,4,4,3.1333,3,1,0.0
13159,1,4,4,3.15,3,1,0.0
13160,1,4,4,3.1667,3,1,0.0
13161,1,4,4,3.1833,3,1,0.0
13162,1,4,4,3.2,3,1,0.0
13163,1,4,4,3.2167,3,1,0.0
13164,1,4,4,3.2333,3,1,0.0
13165,1,4,4,3.25,3,1,0.0
13166,1,4,4,3.2667,3,1,0.0
13167,1,4,4,3.2833,3,1,0.0
13168,1,4,4,3.3,3,1,0.0
13169,1,4,4,3.3167,3,1,0.0
13170,1,4,4,3.3333,3,1,0.0
13171,1,4,4,3.35,3,1,0.0
13172,1,4,4,3.3667,3,1,0.0
13173,1,4,4,3.3833,3,1,0.0
13174,1,4,4,3.4,3,1,0.0
13175,1,4,4,3.4167,3,1,0.0
13176,1,4,4,3.4333,3,1,0.0
13177,1,4,4,3.45,3,1,0.0
13178,1,4,4,3.4667,3,1,0.0
13179,1,4,4,3.4833,3,1,0.0
13180,1,4,4,3.5,3,1,0.0
13181,1,4,4,3.5167,3,1,0.0
13182,1,4,4,3.5333,3,1,0.0
13183,1,4,4,3.55,3,1,0.0
13184,1,4,4,3.5667,3,1,0.0
13185,1,4,4,3.5833,3,1,0.0
13186,1,4,4,3.6,3,1,0.0
13187,1,4,4,3.6167,3,1,0.0
13188,1,4,4,3.6333,3,1,0.0
13189,1,4,4,3.65,3,1,0.0
13190,1,4,4,3.6667,3,1,0.0
13191,1,4,4,3.6833,3,1,0.0
13192,1,4,4,3.7,3,1,0.0
13193,1,4,4,3.7167,3,1,0.0
13194,1,4,4,3.7333,3,1,0.0
13195,1,4,4,3.75,3,1,0.0
13196,1,4,4,3.7667,3,1,0.0
13197,1,4,4,3.7833,3,1,0.0
13198,1,4,4,3.8,3,1,0.0
13199,1,4,4,3.8167,3,1,0.0
13200,1,4,4,3.8333,3,1,0.0
13201,1,4,4,3.85,3,1,0.0
13202,1,4,4,3.8667,3,1,0.0
13203,1,4,4,3.8833,3,1,0.0
13204,1,4,4,3.9,3,1,0.0
13205,1,4,4,3.9167,3,1,0.0
13206,1,4,4,3.9333,3,1,0.0
13207,1,4,4,3.95,3,1,0.0
13208,1,4,4,3.9667,3,1,0.0
13209,1,4,4,3.9833,3,1,0.0
13210,1,4,4,4.0,3,1,0.0
13211,1,4,5,4.0167,3,1,0.0
13212,1,4,5,4.0333,3,1,0.0
13213,1,4,5,4.05,3,1,0.0
13214,1,4,5,4.0667,3,1,0.0
13215,1,4,5,4.0833,3,1,0.0
13216,1,4,5,4.1,3,1,0.0
13217,1,4,5,4.1167,3,1,0.0
13218,1,4,5,4.1333,3,1,0.0
13219,1,4,5,4.15,3,1,0.0
13220,1,4,5,4.1667,3,1,0.0
13221,1,4,5,4.1833,3,1,0.0
13222,1,4,5,4.2,3,1,0.0
13223,1,4,5,4.2167,3,1,0.0
13224,1,4,5,4.2333,3,1,0.0
13225,1,4,5,4.25,3,1,0.0
13226,1,4,5,4.2667,3,1,0.0
13227,1,4,5,4.2833,3,1,0.0
13228,1,4,5,4.3,3,1,0.0
13229,1,4,5,4.3167,3,1,0.0
13230,1,4,5,4.3333,3,1,0.0
13231,1,4,5,4.35,3,1,0.0
13232,1,4,5,4.3667,3,1,0.0
13233,1,4,5,4.3833,3,1,0.0
13234,1,4,5,4.4,3,1,0.0
13235,1,4,5,4.4167,3,1,0.0
13236,1,4,5,4.4333,3,1,0.0
13237,1,4,5,4.45,3,1,0.0
13238,1,4,5,4.4667,3,1,0.0
13239,1,4,5,4.4833,3,1,0.0
13240,1,4,5,4.5,3,1,0.0
13241,1,4,5,4.5167,3,1,0.0
13242,1,4,5,4.5333,3,1,0.0
13243,1,4,5,4.55,3,1,0.0
13244,1,4,5,4.5667,3,1,0.0
13245,1,4,5,4.5833,3,1,0.0
13246,1,4,5,4.6,3,1,0.0
13247,1,4,5,4.6167,3,1,0.0
13248,1,4,5,4.6333,3,1,0.0
13249,1,4,5,4.65,3,1,0.0
13250,1,4,5,4.6667,3,1,0.0
13251,1,4,5,4.6833,3,1,0.0
13252,1,4,5,4.7,3,1,0.0
13253,1,4,5,4.7167,3,1,0.0
13254,1,4,5,4.7333,3,1,0.0
13255,1,4,5,4.75,3,1,0.0
13256,1,4,5,4.7667,3,1,0.0
13257,1,4,5,4.7833,3,1,0.0
13258,1,4,5,4.8,3,1,0.0
13259,1,4,5,4.8167,3,1,0.0
13260,1,4,5,4.8333,3,1,0.0
13261,1,4,5,4.85,3,1,0.0
13262,1,4,5,4.8667,3,1,0.0
13263,1,4,5,4.8833,3,1,0.0
13264,1,4,5,4.9,3,1,0.0
13265,1,4,5,4.9167,3,1,0.0
13266,1,4,5,4.9333,3,1,0.0
13267,1,4,5,4.95,3,1,0.0
13268,1,4,5,4.9667,3,1,0.0
13269,1,4,5,4.9833,3,1,0.0
13270,1,4,5,5.0,3,1,0.0
13271,1,4,6,5.0167,3,1,0.0
13272,1,4,6,5.0333,3,1,0.0
13273,1,4,6,5.05,3,1,0.0
13274,1,4,6,5.0667,3,1,0.0
13275,1,4,6,5.0833,3,1,0.0
13276,1,4,6,5.1,3,1,0.0
13277,1,4,6,5.1167,3,1,0.0
13278,1,4,6,5.1333,3,1,0.0
13279,1,4,6,5.15,3,1,0.0
13280,1,4,6,5.1667,3,1,0.0
13281,1,4,6,5.1833,3,1,0.0
13282,1,4,6,5.2,3,1,0.0
13283,1,4,6,5.2167,3,1,0.0
13284,1,4,6,5.2333,3,1,0.0
13285,1,4,6,5.25,3,1,0.0
13286,1,4,6,5.2667,3,1,0.0
13287,1,4,6,5.2833,3,1,0.0
13288,1,4,6,5.3,3,1,0.0
13289,1,4,6,5.3167,3,1,0.0
13290,1,4,6,5.3333,3,1,0.0
13291,1,4,6,5.35,3,1,0.0
13292,1,4,6,5.3667,3,1,0.0
13293,1,4,6,5.3833,3,1,0.0
13294,1,4,6,5.4,3,1,0.0
13295,1,4,6,5.4167,3,1,0.0
13296,1,4,6,5.4333,3,1,0.0
13297,1,4,6,5.45,3,1,0.0
13298,1,4,6,5.4667,3,1,0.0
13299,1,4,6,5.4833,3,1,0.0
13300,1,4,6,5.5,3,1,0.0
13301,1,4,6,5.5167,3,1,0.0
13302,1,4,6,5.5333,3,1,0.0
13303,1,4,6,5.55,3,1,0.0
13304,1,4,6,5.5667,3,1,0.0
13305,1,4,6,5.5833,3,1,0.0
13306,1,4,6,5.6,3,1,0.0
13307,1,4,6,5.6167,3,1,0.0
13308,1,4,6,5.6333,3,1,0.0
13309,1,4,6,5.65,3,1,0.0
13310,1,4,6,5.6667,3,1,0.0
13311,1,4,6,5.6833,3,1,0.0
13312,1,4,6,5.7,3,1,0.0
13313,1,4,6,5.7167,3,1,0.0
13314,1,4,6,5.7333,3,1,0.0
13315,1,4,6,5.75,3,1,0.0
13316,1,4,6,5.7667,3,1,0.0
13317,1,4,6,5.7833,3,1,0.0
13318,1,4,6,5.8,3,1,0.0
13319,1,4,6,5.8167,3,1,0.0
13320,1,4,6,5.8333,3,1,0.0
13321,1,4,6,5.85,3,1,0.0
13322,1,4,6,5.8667,3,1,0.0
13323,1,4,6,5.8833,3,1,0.0
13324,1,4,6,5.9,3,1,0.0
13325,1,4,6,5.9167,3,1,0.0
13326,1,4,6,5.9333,3,1,0.0
13327,1,4,6,5.95,3,1,0.0
13328,1,4,6,5.9667,3,1,0.0
13329,1,4,6,5.9833,3,1,0.0
13330,1,4,6,6.0,3,1,0.0
13331,1,4,7,6.0167,3,1,0.0
13332,1,4,7,6.0333,3,1,0.0
13333,1,4,7,6.05,3,1,0.0
13334,1,4,7,6.0667,3,1,0.0
13335,1,4,7,6.0833,3,1,0.0
13336,1,4,7,6.1,3,1,0.0
13337,1,4,7,6.1167,3,1,0.0
13338,1,4,7,6.1333,3,1,0.0
13339,1,4,7,6.15,3,1,0.0
13340,1,4,7,6.1667,3,1,0.0
13341,1,4,7,6.1833,3,1,0.0
13342,1,4,7,6.2,3,1,0.0
13343,1,4,7,6.2167,3,1,0.0
13344,1,4,7,6.2333,3,1,0.0
13345,1,4,7,6.25,3,1,0.0
13346,1,4,7,6.2667,3,1,0.0
13347,1,4,7,6.2833,3,1,0.0
13348,1,4,7,6.3,3,1,0.0
13349,1,4,7,6.3167,3,1,0.0
13350,1,4,7,6.3333,3,1,0.0
13351,1,4,7,6.35,3,1,0.0
13352,1,4,7,6.3667,3,1,0.0
13353,1,4,7,6.3833,3,1,0.0
13354,1,4,7,6.4,3,1,0.0
13355,1,4,7,6.4167,3,1,0.0
13356,1,4,7,6.4333,3,1,0.0
13357,1,4,7,6.45,3,1,0.0
13358,1,4,7,6.4667,3,1,0.0
13359,1,4,7,6.4833,3,1,0.0
13360,1,4,7,6.5,3,1,0.0
13361,1,4,7,6.5167,3,1,0.0
13362,1,4,7,6.5333,3,1,0.0
13363,1,4,7,6.55,3,1,0.0
13364,1,4,7,6.5667,3,1,0.0
13365,1,4,7,6.5833,3,1,0.0
13366,1,4,7,6.6,3,1,0.0
13367,1,4,7,6.6167,3,1,0.0
13368,1,4,7,6.6333,3,1,0.0
13369,1,4,7,6.65,3,1,0.0
13370,1,4,7,6.6667,3,1,0.0
13371,1,4,7,6.6833,3,1,0.0
13372,1,4,7,6.7,3,1,0.0
13373,1,4,7,6.7167,3,1,0.0
13374,1,4,7,6.7333,3,1,0.0
13375,1,4,7,6.75,3,1,0.0
13376,1,4,7,6.7667,3,1,0.0
13377,1,4,7,6.7833,3,1,0.0
13378,1,4,7,6.8,3,1,0.0
13379,1,4,7,6.8167,3,1,0.0
13380,1,4,7,6.8333,3,1,0.0
13381,1,4,7,6.85,3,1,0.0
13382,1,4,7,6.8667,3,1,0.0
13383,1,4,7,6.8833,3,1,0.0
13384,1,4,7,6.9,3,1,0.0
13385,1,4,7,6.9167,3,1,0.0
13386,1,4,7,6.9333,3,1,0.0
13387,1,4,7,6.95,3,1,0.0
13388,1,4,7,6.9667,3,1,0.0
13389,1,4,7,6.9833,3,1,0.0
13390,1,4,7,7.0,3,1,0.0
13391,1,4,8,7.0167,3,1,0.0
13392,1,4,8,7.0333,3,1,0.0
13393,1,4,8,7.05,3,1,0.0
13394,1,4,8,7.0667,3,1,0.0
13395,1,4,8,7.0833,3,1,0.0
13396,1,4,8,7.1,3,1,0.0
13397,1,4,8,7.1167,3,1,0.0
13398,1,4,8,7.1333,3,1,0.0
13399,1,4,8,7.15,3,1,0.0
13400,1,4,8,7.1667,3,1,0.0
13401,1,4,8,7.1833,3,1,0.0
13402,1,4,8,7.2,3,1,0.0
13403,1,4,8,7.2167,3,1,0.0
13404,1,4,8,7.2333,3,1,0.0
13405,1,4,8,7.25,3,1,0.0
13406,1,4,8,7.2667,3,1,0.0
13407,1,4,8,7.2833,3,1,0.0
13408,1,4,8,7.3,3,1,0.0
13409,1,4,8,7.3167,3,1,0.0
13410,1,4,8,7.3333,3,1,0.0
13411,1,4,8,7.35,3,1,0.0
13412,1,4,8,7.3667,3,1,0.0
13413,1,4,8,7.3833,3,1,0.0
13414,1,4,8,7.4,3,1,0.0
13415,1,4,8,7.4167,3,1,0.0
13416,1,4,8,7.4333,3,1,0.0
13417,1,4,8,7.45,3,1,0.0
13418,1,4,8,7.4667,3,1,0.0
13419,1,4,8,7.4833,3,1,0.0
13420,1,4,8,7.5,3,1,0.0
13421,1,4,8,7.5167,3,1,0.0
13422,1,4,8,7.5333,3,1,0.0
13423,1,4,8,7.55,3,1,0.0
13424,1,4,8,7.5667,3,1,0.0
13425,1,4,8,7.5833,3,1,0.0
13426,1,4,8,7.6,3,1,0.0
13427,1,4,8,7.6167,3,1,0.0
13428,1,4,8,7.6333,3,1,0.0
13429,1,4,8,7.65,3,1,0.0
13430,1,4,8,7.6667,3,1,0.0
13431,1,4,8,7.6833,3,1,0.0
13432,1,4,8,7.7,3,1,0.0
13433,1,4,8,7.7167,3,1,0.0
13434,1,4,8,7.7333,3,1,0.0
13435,1,4,8,7.75,3,1,0.0
13436,1,4,8,7.7667,3,1,0.0
13437,1,4,8,7.7833,3,1,0.0
13438,1,4,8,7.8,3,1,0.0
13439,1,4,8,7.8167,3,1,0.0
13440,1,4,8,7.8333,3,1,0.0
13441,1,4,8,7.85,3,1,0.0
13442,1,4,8,7.8667,3,1,0.0
13443,1,4,8,7.8833,3,1,0.0
13444,1,4,8,7.9,3,1,0.0
13445,1,4,8,7.9167,3,1,0.0
13446,1,4,8,7.9333,3,1,0.0
13447,1,4,8,7.95,3,1,0.0
13448,1,4,8,7.9667,3,1,0.0
13449,1,4,8,7.9833,3,1,0.0
13450,1,4,8,8.0,3,1,0.0
13451,1,4,9,8.0167,3,1,0.0
13452,1,4,9,8.0333,3,1,0.0
13453,1,4,9,8.05,3,1,0.0
13454,1,4,9,8.0667,3,1,0.0
13455,1,4,9,8.0833,3,1,0.0
13456,1,4,9,8.1,3,1,0.0
13457,1,4,9,8.1167,3,1,0.0
13458,1,4,9,8.1333,3,1,0.0
13459,1,4,9,8.15,3,1,0.0
13460,1,4,9,8.1667,3,1,0.0
13461,1,4,9,8.1833,3,1,0.0
13462,1,4,9,8.2,3,1,0.0
13463,1,4,9,8.2167,3,1,0.0
13464,1,4,9,8.2333,3,1,0.0
13465,1,4,9,8.25,3,1,0.0
13466,1,4,9,8.2667,3,1,0.0
13467,1,4,9,8.2833,3,1,0.0
13468,1,4,9,8.3,3,1,0.0
13469,1,4,9,8.3167,3,1,0.0
13470,1,4,9,8.3333,3,1,0.0
13471,1,4,9,8.35,3,1,0.0
13472,1,4,9,8.3667,3,1,0.0
13473,1,4,9,8.3833,3,1,0.0
13474,1,4,9,8.4,3,1,0.0
13475,1,4,9,8.4167,3,1,0.0
13476,1,4,9,8.4333,3,1,0.0
13477,1,4,9,8.45,3,1,0.0
13478,1,4,9,8.4667,3,1,0.0
13479,1,4,9,8.4833,3,1,0.0
13480,1,4,9,8.5,3,1,0.0
13481,1,4,9,8.5167,3,1,0.0
13482,1,4,9,8.5333,3,1,0.0
13483,1,4,9,8.55,3,1,0.0
13484,1,4,9,8.5667,3,1,0.0
13485,1,4,9,8.5833,3,1,0.0
13486,1,4,9,8.6,3,1,0.0
13487,1,4,9,8.6167,3,1,0.0
13488,1,4,9,8.6333,3,1,0.0
13489,1,4,9,8.65,3,1,0.0
13490,1,4,9,8.6667,3,1,0.0
13491,1,4,9,8.6833,3,1,0.0
13492,1,4,9,8.7,3,1,0.0
13493,1,4,9,8.7167,3,1,0.0
13494,1,4,9,8.7333,3,1,0.0
13495,1,4,9,8.75,3,1,0.0
13496,1,4,9,8.7667,3,1,0.0
13497,1,4,9,8.7833,3,1,0.0
13498,1,4,9,8.8,3,1,0.0
13499,1,4,9,8.8167,3,1,0.0
13500,1,4,9,8.8333,3,1,0.0
13501,1,4,9,8.85,3,1,0.0
13502,1,4,9,8.8667,3,1,0.0
13503,1,4,9,8.8833,3,1,0.0
13504,1,4,9,8.9,3,1,0.0
13505,1,4,9,8.9167,3,1,0.0
13506,1,4,9,8.9333,3,1,0.0
13507,1,4,9,8.95,3,1,0.0
13508,1,4,9,8.9667,3,1,0.0
13509,1,4,9,8.9833,3,1,0.0
13510,1,4,9,9.0,3,1,0.0
13511,1,4,10,9.0167,3,1,0.0
13512,1,4,10,9.0333,3,1,0.0
13513,1,4,10,9.05,3,1,0.0
13514,1,4,10,9.0667,3,1,0.0
13515,1,4,10,9.0833,3,1,0.0
13516,1,4,10,9.1,3,1,0.0
13517,1,4,10,9.1167,3,1,0.0
13518,1,4,10,9.1333,3,1,0.0
13519,1,4,10,9.15,3,1,0.0
13520,1,4,10,9.1667,3,1,0.0
13521,1,4,10,9.1833,3,1,0.0
13522,1,4,10,9.2,3,1,0.0
13523,1,4,10,9.2167,3,1,0.0
13524,1,4,10,9.2333,3,1,0.0
13525,1,4,10,9.25,3,1,0.0
13526,1,4,10,9.2667,3,1,0.0
13527,1,4,10,9.2833,3,1,0.0
13528,1,4,10,9.3,3,1,0.0
13529,1,4,10,9.3167,3,1,0.0
13530,1,4,10,9.3333,3,1,0.0
13531,1,4,10,9.35,3,1,0.0
13532,1,4,10,9.3667,3,1,0.0
13533,1,4,10,9.3833,3,1,0.0
13534,1,4,10,9.4,3,1,0.0
13535,1,4,10,9.4167,3,1,0.0
13536,1,4,10,9.4333,3,1,0.0
13537,1,4,10,9.45,3,1,0.0
13538,1,4,10,9.4667,3,1,0.0
13539,1,4,10,9.4833,3,1,0.0
13540,1,4,10,9.5,3,1,0.0
13541,1,4,10,9.5167,3,1,0.0
13542,1,4,10,9.5333,3,1,0.0
13543,1,4,10,9.55,3,1,0.0
13544,1,4,10,9.5667,3,1,0.0
13545,1,4,10,9.5833,3,1,0.0
13546,1,4,10,9.6,3,1,0.0
13547,1,4,10,9.6167,3,1,0.0
13548,1,4,10,9.6333,3,1,0.0
13549,1,4,10,9.65,3,1,0.0
13550,1,4,10,9.6667,3,1,0.0
13551,1,4,10,9.6833,3,1,0.0
13552,1,4,10,9.7,3,1,0.0
13553,1,4,10,9.7167,3,1,0.0
13554,1,4,10,9.7333,3,1,0.0
13555,1,4,10,9.75,3,1,0.0
13556,1,4,10,9.7667,3,1,0.0
13557,1,4,10,9.7833,3,1,0.0
13558,1,4,10,9.8,3,1,0.0
13559,1,4,10,9.8167,3,1,0.0
13560,1,4,10,9.8333,3,1,0.0
13561,1,4,10,9.85,3,1,0.0
13562,1,4,10,9.8667,3,1,0.0
13563,1,4,10,9.8833,3,1,0.0
13564,1,4,10,9.9,3,1,0.0
13565,1,4,10,9.9167,3,1,0.0
13566,1,4,10,9.9333,3,1,0.0
13567,1,4,10,9.95,3,1,0.0
13568,1,4,10,9.9667,3,1,0.0
13569,1,4,10,9.9833,3,1,0.0
