id,scenario,area,timestep,load,load_shedding,power_dumping
2644,3,3,85,466.7,0.0,0.0
2645,0,3,86,410.0,278.7700000000001,0.0
2646,1,3,86,483.8,0.0,0.0
2647,2,3,86,336.2,0.0,0.0
2648,3,3,86,451.0,0.0,0.0
2649,0,3,87,424.9,275.092,0.0
2650,1,3,87,501.4,0.0,0.0
2651,2,3,87,348.4,0.0,0.0
2652,3,3,87,467.4,0.0,0.0
2653,0,3,88,430.8,343.0730000000001,0.0
2654,1,3,88,508.3,0.0,0.0
2655,2,3,88,353.3,0.0,0.0
2656,3,3,88,473.9,0.0,0.0
2657,0,3,89,428.1,278.13325000000003,0.0
2658,1,3,89,505.2,0.0,0.0
2659,2,3,89,351.1,0.0,0.0
2660,3,3,89,470.9,0.0,0.0
2661,0,3,90,420.0,349.03885,0.0
2662,1,3,90,495.6,0.0,0.0
2663,2,3,90,344.4,0.0,0.0
2664,3,3,90,462.0,0.0,0.0
2665,0,3,91,415.9,353.5364600000001,0.0
2666,1,3,91,490.8,0.0,0.0
2667,2,3,91,341.0,0.0,0.0
2668,3,3,91,457.5,0.0,0.0
2669,0,3,92,411.1,293.69325000000003,0.0
2670,1,3,92,485.1,0.0,0.0
2671,2,3,92,337.1,0.0,0.0
2672,3,3,92,452.2,0.0,0.0
2673,0,3,93,421.9,339.3669171428571,0.0
2674,1,3,93,497.8,0.0,0.0
2675,2,3,93,345.9,0.0,0.0
2676,3,3,93,464.1,0.0,0.0
2677,0,3,94,413.5,309.24414,0.0
2678,1,3,94,488.0,0.0,0.0
2679,2,3,94,339.1,0.0,0.0
2680,3,3,94,454.9,0.0,0.0
2681,0,3,95,428.1,317.14024,0.0
2682,1,3,95,505.2,0.0,0.0
2683,2,3,95,351.1,0.0,0.0
2684,3,3,95,470.9,0.0,0.0
2685,0,3,96,430.3,327.3174200000001,0.0
2686,1,3,96,507.7,0.0,0.0
2687,2,3,96,352.8,0.0,0.0
2688,3,3,96,473.3,0.0,0.0
2689,0,3,97,421.3,343.33373,0.0
2690,1,3,97,497.1,0.0,0.0
2691,2,3,97,345.5,0.0,0.0
2692,3,3,97,463.4,0.0,0.0
2693,0,3,98,426.4,352.91391,0.0
2694,1,3,98,503.1,0.0,0.0
2695,2,3,98,349.6,0.0,0.0
2696,3,3,98,469.0,0.0,0.0
2697,0,3,99,436.9,352.29999999999995,0.0
2698,1,3,99,515.6,0.0,0.0
2699,2,3,99,358.3,0.0,0.0
2700,3,3,99,480.6,0.0,0.0
2701,0,3,100,440.9,351.9,0.0
2702,1,3,100,520.3,0.0,0.0
2703,2,3,100,361.5,0.0,0.0
2704,3,3,100,485.0,0.0,0.0
2705,0,3,101,426.0,353.4,0.0
2706,1,3,101,502.7,0.0,0.0
2707,2,3,101,349.3,0.0,0.0
2708,3,3,101,468.6,0.0,0.0
2709,0,3,102,443.2,351.7,0.0
2710,1,3,102,522.9,0.0,0.0
2711,2,3,102,363.4,0.0,0.0
2712,3,3,102,487.5,0.0,0.0
2713,0,3,103,437.8,352.2,0.0
2714,1,3,103,516.6,0.0,0.0
2715,2,3,103,359.0,0.0,0.0
2716,3,3,103,481.6,0.0,0.0
2717,0,3,104,429.1,353.0,0.0
2718,1,3,104,506.4,0.0,0.0
2719,2,3,104,351.9,0.0,0.0
2720,3,3,104,472.1,0.0,0.0
2721,0,3,105,439.1,352.0,0.0
2722,1,3,105,518.2,0.0,0.0
2723,2,3,105,360.1,0.0,0.0
2724,3,3,105,483.1,0.0,0.0
2725,0,3,106,443.8,351.6,0.0
2726,1,3,106,523.7,0.0,0.0
2727,2,3,106,363.9,0.0,0.0
2728,3,3,106,488.2,0.0,0.0
2729,0,3,107,435.7,405.7,0.0
2730,1,3,107,514.1,0.0,0.0
2731,2,3,107,357.3,0.0,0.0
2732,3,3,107,479.3,0.0,0.0
2733,0,3,108,453.3,350.7,0.0
2734,1,3,108,534.9,0.0,0.0
2735,2,3,108,371.7,0.0,0.0
2736,3,3,108,498.6,0.0,0.0
2737,0,3,109,448.9,351.2,0.0
2738,1,3,109,529.6,0.0,0.0
2739,2,3,109,368.1,0.0,0.0
2740,3,3,109,493.7,0.0,0.0
2741,0,3,110,452.4,350.7,0.0
2742,1,3,110,533.9,0.0,0.0
2743,2,3,110,371.0,0.0,0.0
2744,3,3,110,497.7,0.0,0.0
2745,0,3,111,442.0,351.8,0.0
2746,1,3,111,521.5,0.0,0.0
2747,2,3,111,362.4,0.0,0.0
2748,3,3,111,486.2,0.0,0.0
2749,0,3,112,446.8,351.40000000000003,0.0
2750,1,3,112,527.2,0.0,0.0
2751,2,3,112,366.3,0.0,0.0
2752,3,3,112,491.4,0.0,0.0
2753,0,3,113,455.2,350.5,0.0
2754,1,3,113,537.1,0.0,0.0
2755,2,3,113,373.2,0.0,0.0
2756,3,3,113,500.7,0.0,0.0
2757,0,3,114,458.3,350.2,0.0
2758,1,3,114,540.8,0.0,0.0
2759,2,3,114,375.8,0.0,0.0
2760,3,3,114,504.1,0.0,0.0
2761,0,3,115,453.9,350.59999999999997,0.0
2762,1,3,115,535.7,0.0,0.0
2763,2,3,115,372.2,0.0,0.0
2764,3,3,115,499.3,0.0,0.0
2765,0,3,116,463.7,349.59999999999997,0.0
2766,1,3,116,547.2,0.0,0.0
2767,2,3,116,380.3,0.0,0.0
2768,3,3,116,510.1,0.0,0.0
2769,0,3,117,449.7,351.0,0.0
2770,1,3,117,530.7,0.0,0.0
2771,2,3,117,368.8,0.0,0.0
2772,3,3,117,494.7,0.0,0.0
2773,0,3,118,468.5,349.20000000000005,0.0
2774,1,3,118,552.8,0.0,0.0
2775,2,3,118,384.1,0.0,0.0
2776,3,3,118,515.3,0.0,0.0
2777,0,3,119,464.6,349.5,0.0
2778,1,3,119,548.3,0.0,0.0
2779,2,3,119,381.0,0.0,0.0
2780,3,3,119,511.1,0.0,0.0
2781,0,3,120,465.2,349.5,0.0
2782,1,3,120,548.9,0.0,0.0
2783,2,3,120,381.4,0.0,0.0
2784,3,3,120,511.7,0.0,0.0
2785,0,3,121,470.0,349.0,0.0
2786,1,3,121,554.6,0.0,0.0
2787,2,3,121,385.4,0.0,0.0
2788,3,3,121,517.0,0.0,0.0
2789,0,3,122,475.5,348.3999999999999,0.0
2790,1,3,122,561.1,0.0,0.0
2791,2,3,122,389.9,0.0,0.0
2792,3,3,122,523.1,0.0,0.0
2793,0,3,123,467.4,349.19999999999993,0.0
2794,1,3,123,551.6,0.0,0.0
2795,2,3,123,383.3,0.0,0.0
2796,3,3,123,514.2,0.0,0.0
2797,0,3,124,453.7,350.7,0.0
2798,1,3,124,535.3,0.0,0.0
2799,2,3,124,372.0,0.0,0.0
2800,3,3,124,499.0,0.0,0.0
2801,0,3,125,470.6,349.0,0.0
2802,1,3,125,555.3,0.0,0.0
2803,2,3,125,385.9,0.0,0.0
2804,3,3,125,517.6,0.0,0.0
2805,0,3,126,471.0,348.9,0.0
2806,1,3,126,555.8,0.0,0.0
2807,2,3,126,386.2,0.0,0.0
2808,3,3,126,518.1,0.0,0.0
2809,0,3,127,466.4,349.29999999999995,0.0
2810,1,3,127,550.4,0.0,0.0
2811,2,3,127,382.5,0.0,0.0
2812,3,3,127,513.1,0.0,0.0
2813,0,3,128,466.2,349.40000000000003,0.0
2814,1,3,128,550.1,0.0,0.0
2815,2,3,128,382.3,0.0,0.0
2816,3,3,128,512.8,0.0,0.0
2817,0,3,129,468.0,349.20000000000005,0.0
2818,1,3,129,552.2,0.0,0.0
2819,2,3,129,383.7,0.0,0.0
2820,3,3,129,514.8,0.0,0.0
2821,0,3,130,469.9,349.0,0.0
2822,1,3,130,554.5,0.0,0.0
2823,2,3,130,385.3,0.0,0.0
2824,3,3,130,516.9,0.0,0.0
2825,0,3,131,471.9,348.79999999999995,0.0
2826,1,3,131,556.8,0.0,0.0
2827,2,3,131,387.0,0.0,0.0
2828,3,3,131,519.1,0.0,0.0
2829,0,3,132,470.8,348.90000000000003,0.0
2830,1,3,132,555.5,0.0,0.0
2831,2,3,132,386.0,0.0,0.0
2832,3,3,132,517.9,0.0,0.0
2833,0,3,133,468.5,349.1,0.0
2834,1,3,133,552.8,0.0,0.0
2835,2,3,133,384.2,0.0,0.0
2836,3,3,133,515.4,0.0,0.0
2837,0,3,134,461.1,349.90000000000003,0.0
2838,1,3,134,544.1,0.0,0.0
2839,2,3,134,378.1,0.0,0.0
2840,3,3,134,507.2,0.0,0.0
2841,0,3,135,471.3,348.90000000000003,0.0
2842,1,3,135,556.2,0.0,0.0
2843,2,3,135,386.5,0.0,0.0
2844,3,3,135,518.4,0.0,0.0
2845,0,3,136,471.8,348.8,0.0
2846,1,3,136,556.7,0.0,0.0
2847,2,3,136,386.9,0.0,0.0
2848,3,3,136,519.0,0.0,0.0
2849,0,3,137,472.9,348.69999999999993,0.0
2850,1,3,137,558.0,0.0,0.0
2851,2,3,137,387.8,0.0,0.0
2852,3,3,137,520.2,0.0,0.0
2853,0,3,138,465.1,349.5,0.0
2854,1,3,138,548.8,0.0,0.0
2855,2,3,138,381.3,0.0,0.0
2856,3,3,138,511.6,0.0,0.0
2857,0,3,139,466.2,349.40000000000003,0.0
2858,1,3,139,550.1,0.0,0.0
2859,2,3,139,382.3,0.0,0.0
2860,3,3,139,512.8,0.0,0.0
2861,0,3,140,472.1,348.80000000000007,0.0
2862,1,3,140,557.1,0.0,0.0
2863,2,3,140,387.1,0.0,0.0
2864,3,3,140,519.3,0.0,0.0
2865,0,3,141,480.3,356.32,0.0
2866,1,3,141,566.8,0.0,0.0
2867,2,3,141,393.9,0.0,0.0
2868,3,3,141,528.4,0.0,0.0
2869,0,3,142,460.6,349.90000000000003,0.0
2870,1,3,142,543.5,0.0,0.0
2871,2,3,142,377.7,0.0,0.0
2872,3,3,142,506.7,0.0,0.0
2873,0,3,143,466.3,349.3,0.0
2874,1,3,143,550.3,0.0,0.0
2875,2,3,143,382.4,0.0,0.0
2876,3,3,143,513.0,0.0,0.0
2877,0,3,144,466.8,349.40000000000003,0.0
2878,1,3,144,550.8,0.0,0.0
2879,2,3,144,382.7,0.0,0.0
2880,3,3,144,513.4,0.0,0.0
2881,0,3,145,476.2,348.40000000000003,0.0
2882,1,3,145,561.9,0.0,0.0
2883,2,3,145,390.5,0.0,0.0
2884,3,3,145,523.8,0.0,0.0
2885,0,3,146,469.3,349.09999999999997,0.0
2886,1,3,146,553.7,0.0,0.0
2887,2,3,146,384.8,0.0,0.0
2888,3,3,146,516.2,0.0,0.0
2889,0,3,147,467.2,349.2,0.0
2890,1,3,147,551.3,0.0,0.0
2891,2,3,147,383.1,0.0,0.0
2892,3,3,147,514.0,0.0,0.0
2893,0,3,148,458.7,350.09999999999997,0.0
2894,1,3,148,541.3,0.0,0.0
2895,2,3,148,376.1,0.0,0.0
2896,3,3,148,504.6,0.0,0.0
2897,0,3,149,481.5,357.52,0.0
2898,1,3,149,568.1,0.0,0.0
2899,2,3,149,394.8,0.0,0.0
2900,3,3,149,529.6,0.0,0.0
2901,0,3,150,464.6,349.6,0.0
2902,1,3,150,548.2,0.0,0.0
2903,2,3,150,380.9,0.0,0.0
2904,3,3,150,511.0,0.0,0.0
2905,0,3,151,471.6,348.9,0.0
2906,1,3,151,556.4,0.0,0.0
2907,2,3,151,386.7,0.0,0.0
2908,3,3,151,518.7,0.0,0.0
2909,0,3,152,480.0,356.02,0.0
2910,1,3,152,566.4,0.0,0.0
2911,2,3,152,393.6,0.0,0.0
2912,3,3,152,528.0,0.0,0.0
2913,0,3,153,471.1,348.9,0.0
2914,1,3,153,555.9,0.0,0.0
2915,2,3,153,386.3,0.0,0.0
2916,3,3,153,518.2,0.0,0.0
2917,0,3,154,460.3,350.0,0.0
2918,1,3,154,543.2,0.0,0.0
2919,2,3,154,377.4,0.0,0.0
2920,3,3,154,506.3,0.0,0.0
2921,0,3,155,486.1,347.4,0.0
2922,1,3,155,573.6,0.0,0.0
2923,2,3,155,398.6,0.0,0.0
2924,3,3,155,534.7,0.0,0.0
2925,0,3,156,469.3,349.00000000000006,0.0
2926,1,3,156,553.8,0.0,0.0
2927,2,3,156,384.8,0.0,0.0
2928,3,3,156,516.3,0.0,0.0
2929,0,3,157,477.8,353.82,0.0
2930,1,3,157,563.8,0.0,0.0
2931,2,3,157,391.8,0.0,0.0
2932,3,3,157,525.5,0.0,0.0
2933,0,3,158,476.7,352.71999999999997,0.0
2934,1,3,158,562.5,0.0,0.0
2935,2,3,158,390.9,0.0,0.0
2936,3,3,158,524.4,0.0,0.0
2937,0,3,159,477.1,353.12,0.0
2938,1,3,159,563.0,0.0,0.0
2939,2,3,159,391.3,0.0,0.0
2940,3,3,159,524.9,0.0,0.0
2941,0,3,160,465.6,349.4,0.0
2942,1,3,160,549.5,0.0,0.0
2943,2,3,160,381.8,0.0,0.0
2944,3,3,160,512.2,0.0,0.0
2945,0,3,161,476.6,352.62,0.0
2946,1,3,161,562.4,0.0,0.0
2947,2,3,161,390.8,0.0,0.0
2948,3,3,161,524.3,0.0,0.0
2949,0,3,162,474.4,348.6,0.0
2950,1,3,162,559.8,0.0,0.0
2951,2,3,162,389.0,0.0,0.0
2952,3,3,162,521.8,0.0,0.0
2953,0,3,163,469.6,349.0,0.0
2954,1,3,163,554.2,0.0,0.0
2955,2,3,163,385.1,0.0,0.0
2956,3,3,163,516.6,0.0,0.0
2957,0,3,164,480.8,356.82,0.0
2958,1,3,164,567.3,0.0,0.0
2959,2,3,164,394.2,0.0,0.0
2960,3,3,164,528.9,0.0,0.0
2961,0,3,165,483.3,359.32,0.0
2962,1,3,165,570.2,0.0,0.0
2963,2,3,165,396.3,0.0,0.0
2964,3,3,165,531.6,0.0,0.0
2965,0,3,166,464.6,349.6,0.0
2966,1,3,166,548.2,0.0,0.0
2967,2,3,166,380.9,0.0,0.0
2968,3,3,166,511.0,0.0,0.0
2969,0,3,167,481.6,357.62,0.0
2970,1,3,167,568.3,0.0,0.0
2971,2,3,167,394.9,0.0,0.0
2972,3,3,167,529.8,0.0,0.0
2973,0,3,168,480.9,356.91999999999996,0.0
2974,1,3,168,567.5,0.0,0.0
2975,2,3,168,394.4,0.0,0.0
2976,3,3,168,529.0,0.0,0.0
2977,0,3,169,479.1,355.12,0.0
2978,1,3,169,565.4,0.0,0.0
2979,2,3,169,392.9,0.0,0.0
2980,3,3,169,527.0,0.0,0.0
2981,0,3,170,483.4,359.41999999999996,0.0
2982,1,3,170,570.4,0.0,0.0
2983,2,3,170,396.4,0.0,0.0
2984,3,3,170,531.7,0.0,0.0
2985,0,3,171,479.6,355.62,0.0
2986,1,3,171,565.9,0.0,0.0
2987,2,3,171,393.2,0.0,0.0
2988,3,3,171,527.5,0.0,0.0
2989,0,3,172,497.5,395.70806714285726,0.0
2990,1,3,172,587.1,0.0,0.0
2991,2,3,172,408.0,0.0,0.0
2992,3,3,172,547.3,0.0,0.0
2993,0,3,173,485.3,347.40000000000003,0.0
2994,1,3,173,572.7,0.0,0.0
2995,2,3,173,398.0,0.0,0.0
2996,3,3,173,533.9,0.0,0.0
2997,0,3,174,484.0,347.6,0.0
2998,1,3,174,571.1,0.0,0.0
2999,2,3,174,396.9,0.0,0.0
3000,3,3,174,532.4,0.0,0.0
3001,0,3,175,495.4,388.918427142857,0.0
3002,1,3,175,584.6,0.0,0.0
3003,2,3,175,406.2,0.0,0.0
3004,3,3,175,544.9,0.0,0.0
3005,0,3,176,480.1,356.12,0.0
3006,1,3,176,566.6,0.0,0.0
3007,2,3,176,393.7,0.0,0.0
3008,3,3,176,528.2,0.0,0.0
3009,0,3,177,502.3,392.6128571428572,0.0
3010,1,3,177,592.7,0.0,0.0
3011,2,3,177,411.9,0.0,0.0
3012,3,3,177,552.5,0.0,0.0
3013,0,3,178,485.5,347.4,0.0
3014,1,3,178,572.9,0.0,0.0
3015,2,3,178,398.1,0.0,0.0
3016,3,3,178,534.1,0.0,0.0
3017,0,3,179,486.0,414.09999999999997,0.0
3018,1,3,179,573.5,0.0,0.0
3019,2,3,179,398.5,0.0,0.0
3020,3,3,179,534.6,0.0,0.0
3021,0,3,180,487.8,383.54784714285717,0.0
3022,1,3,180,575.6,0.0,0.0
3023,2,3,180,400.0,0.0,0.0
3024,3,3,180,536.5,0.0,0.0
3025,0,3,181,490.2,390.23257714285717,0.0
3026,1,3,181,578.5,0.0,0.0
3027,2,3,181,402.0,0.0,0.0
3028,3,3,181,539.3,0.0,0.0
3029,0,3,182,497.3,406.13076714285717,0.0
3030,1,3,182,586.8,0.0,0.0
3031,2,3,182,407.8,0.0,0.0
3032,3,3,182,547.0,0.0,0.0
3033,0,3,183,499.0,411.6961500000001,0.0
3034,1,3,183,588.8,0.0,0.0
3035,2,3,183,409.2,0.0,0.0
3036,3,3,183,548.9,0.0,0.0
3037,0,3,184,504.6,346.20309000000003,0.0
3038,1,3,184,595.4,0.0,0.0
3039,2,3,184,413.7,0.0,0.0
3040,3,3,184,555.0,0.0,0.0
3041,0,3,185,500.2,333.76773999999995,0.0
3042,1,3,185,590.2,0.0,0.0
3043,2,3,185,410.2,0.0,0.0
3044,3,3,185,550.2,0.0,0.0
3045,0,3,186,510.2,321.66837396536795,0.0
3046,1,3,186,602.1,0.0,0.0
3047,2,3,186,418.4,0.0,0.0
3048,3,3,186,561.3,0.0,0.0
3049,0,3,187,509.7,307.756913965368,0.0
3050,1,3,187,601.4,0.0,0.0
3051,2,3,187,417.9,0.0,0.0
3052,3,3,187,560.6,0.0,0.0
3053,0,3,188,503.1,288.68311000000006,0.0
3054,1,3,188,593.6,0.0,0.0
3055,2,3,188,412.5,0.0,0.0
3056,3,3,188,553.4,0.0,0.0
3057,0,3,189,519.6,265.1618739653679,0.0
3058,1,3,189,613.1,0.0,0.0
3059,2,3,189,426.1,0.0,0.0
3060,3,3,189,571.6,0.0,0.0
3061,0,3,190,522.8,246.53499396536785,0.0
3062,1,3,190,616.9,0.0,0.0
3063,2,3,190,428.7,0.0,0.0
3064,3,3,190,575.1,0.0,0.0
3065,0,3,191,519.5,267.5791729717843,0.0
3066,1,3,191,613.0,0.0,0.0
3067,2,3,191,426.0,0.0,0.0
3068,3,3,191,571.4,0.0,0.0
3069,0,3,192,518.6,214.19965396536793,0.0
3070,1,3,192,612.0,0.0,0.0
3071,2,3,192,425.3,0.0,0.0
3072,3,3,192,570.5,0.0,0.0
3073,0,3,193,519.0,197.43697396536788,0.0
3074,1,3,193,612.4,0.0,0.0
3075,2,3,193,425.6,0.0,0.0
3076,3,3,193,570.9,0.0,0.0
3077,0,3,194,529.4,201.27605599999998,0.0
3078,1,3,194,624.7,0.0,0.0
3079,2,3,194,434.1,0.0,0.0
3080,3,3,194,582.3,0.0,0.0
3081,0,3,195,529.2,184.60236684273673,0.0
3082,1,3,195,624.4,0.0,0.0
3083,2,3,195,433.9,0.0,0.0
3084,3,3,195,582.1,0.0,0.0
3085,0,3,196,528.5,172.6574464897956,0.0
3086,1,3,196,623.7,0.0,0.0
3087,2,3,196,433.4,0.0,0.0
3088,3,3,196,581.4,0.0,0.0
3089,0,3,197,521.7,172.4375557334931,0.0
3090,1,3,197,615.6,0.0,0.0
3091,2,3,197,427.8,0.0,0.0
3092,3,3,197,573.9,0.0,0.0
3093,0,3,198,541.5,194.98097599999994,0.0
3094,1,3,198,639.0,0.0,0.0
3095,2,3,198,444.0,0.0,0.0
3096,3,3,198,595.6,0.0,0.0
3097,0,3,199,538.8,153.25551543097197,0.0
3098,1,3,199,635.7,0.0,0.0
3099,2,3,199,441.8,0.0,0.0
3100,3,3,199,592.6,0.0,0.0
3101,0,3,200,545.7,129.015976,0.0
3102,1,3,200,643.9,0.0,0.0
3103,2,3,200,447.4,0.0,0.0
3104,3,3,200,600.2,0.0,0.0
3105,0,3,201,548.8,122.54820289999981,0.0
3106,1,3,201,647.5,0.0,0.0
3107,2,3,201,450.0,0.0,0.0
3108,3,3,201,603.6,0.0,0.0
3109,0,3,202,568.0,88.285976,0.0
3110,1,3,202,670.2,0.0,0.0
3111,2,3,202,465.7,0.0,0.0
3112,3,3,202,624.8,0.0,0.0
3113,0,3,203,569.6,113.86811885714283,0.0
3114,1,3,203,672.1,0.0,0.0
3115,2,3,203,467.1,0.0,0.0
3116,3,3,203,626.5,0.0,0.0
3117,0,3,204,567.1,92.18269028571436,0.0
3118,1,3,204,669.2,0.0,0.0
3119,2,3,204,465.0,0.0,0.0
3120,3,3,204,623.8,0.0,0.0
3121,0,3,205,568.5,105.05169028571433,0.0
3122,1,3,205,670.8,0.0,0.0
3123,2,3,205,466.1,0.0,0.0
3124,3,3,205,625.3,0.0,0.0
3125,0,3,206,582.3,110.7851188571428,0.0
3126,1,3,206,687.2,0.0,0.0
3127,2,3,206,477.5,0.0,0.0
3128,3,3,206,640.6,0.0,0.0
3129,0,3,207,588.0,91.95211885714284,0.0
3130,1,3,207,693.8,0.0,0.0
3131,2,3,207,482.1,0.0,0.0
3132,3,3,207,646.8,0.0,0.0
3133,0,3,208,583.4,105.42111885714269,0.0
3134,1,3,208,688.4,0.0,0.0
3135,2,3,208,478.4,0.0,0.0
3136,3,3,208,641.7,0.0,0.0
3137,0,3,209,600.3,31.379214285714113,0.0
3138,1,3,209,708.4,7.3490000000001245,0.0
3139,2,3,209,492.3,0.0,0.0
3140,3,3,209,660.4,0.0,0.0
3141,0,3,210,599.1,36.04009992207722,0.0
3142,1,3,210,706.9,1.9880000000001061,0.0
3143,2,3,210,491.2,0.0,0.0
3144,3,3,210,659.0,0.0,0.0
3145,0,3,211,604.2,32.99595449350829,0.0
3146,1,3,211,712.9,5.513000000000105,0.0
3147,2,3,211,495.4,0.0,0.0
3148,3,3,211,664.6,0.0,0.0
3149,0,3,212,607.3,10.999075428571246,0.0
3150,1,3,212,716.7,8.521000000000186,0.0
3151,2,3,212,498.0,0.0,0.0
3152,3,3,212,668.1,0.0,0.0
3153,0,3,213,593.5,18.45328828571388,0.0
3154,1,3,213,700.3,0.0,0.0
3155,2,3,213,486.6,0.0,0.0
3156,3,3,213,652.8,0.0,0.0
3157,0,3,214,604.2,13.71088706493481,0.0
3158,1,3,214,713.0,3.237000000000137,0.0
3159,2,3,214,495.5,0.0,0.0
3160,3,3,214,664.6,0.0,0.0
3161,0,3,215,597.7,2.258214285714189,0.0
3162,1,3,215,705.3,0.0,0.0
3163,2,3,215,490.1,0.0,0.0
3164,3,3,215,657.5,0.0,0.0
3165,0,3,216,605.8,16.830961064934286,0.0
3166,1,3,216,714.8,3.453000000000081,0.0
3167,2,3,216,496.7,0.0,0.0
3168,3,3,216,666.4,0.0,0.0
3169,0,3,217,598.9,23.739815636365392,0.0
3170,1,3,217,706.7,1.0950000000001925,0.0
3171,2,3,217,491.1,0.0,0.0
3172,3,3,217,658.8,0.0,0.0
3173,0,3,218,598.2,9.230961064934377,0.0
3174,1,3,218,705.8,0.0,0.0
3175,2,3,218,490.5,0.0,0.0
3176,3,3,218,658.0,0.0,0.0
3177,0,3,219,588.6,0.0,0.369038935065646
3178,1,3,219,694.5,0.0,0.0
3179,2,3,219,482.7,0.0,0.0
3180,3,3,219,647.5,0.0,0.0
3181,0,3,220,610.0,21.03096106493433,0.0
3182,1,3,220,719.8,12.017000000000037,0.0
3183,2,3,220,500.2,0.0,0.0
3184,3,3,220,671.0,0.0,0.0
3185,0,3,221,602.7,13.730961064934377,0.0
3186,1,3,221,711.2,2.6250000000001545,0.0
3187,2,3,221,494.2,0.0,0.0
3188,3,3,221,662.9,0.0,0.0
3189,0,3,222,595.9,0.0,0.4009245714287317
3190,1,3,222,703.1,0.0,0.0
3191,2,3,222,488.6,0.0,0.0
3192,3,3,222,655.5,0.0,0.0
3193,0,3,223,594.1,0.0,2.2009245714286862
3194,1,3,223,701.1,0.0,0.0
3195,2,3,223,487.2,0.0,0.0
3196,3,3,223,653.5,0.0,0.0
3197,0,3,224,589.7,17.326099922077162,0.0
3198,1,3,224,695.9,0.0,0.0
3199,2,3,224,483.6,0.0,0.0
3200,3,3,224,648.7,0.0,0.0
3201,0,3,225,592.7,7.5080999220772355,0.0
3202,1,3,225,699.4,0.0,0.0
3203,2,3,225,486.0,0.0,0.0
3204,3,3,225,652.0,0.0,0.0
3205,0,3,226,596.4,24.220028493507698,0.0
3206,1,3,226,703.8,0.0,0.0
3207,2,3,226,489.1,0.0,0.0
3208,3,3,226,656.1,0.0,0.0
3209,0,3,227,586.3,24.37009992207726,0.0
3210,1,3,227,691.9,0.0,0.0
3211,2,3,227,480.8,0.0,0.0
3212,3,3,227,645.0,0.0,0.0
3213,0,3,228,592.8,26.245099922077145,0.0
3214,1,3,228,699.5,0.0,0.0
3215,2,3,228,486.1,0.0,0.0
3216,3,3,228,652.1,0.0,0.0
3217,0,3,229,587.3,31.39909992207714,0.0
3218,1,3,229,693.0,0.0,0.0
3219,2,3,229,481.6,0.0,0.0
3220,3,3,229,646.0,0.0,0.0
3221,0,3,230,597.1,47.80602849351254,0.0
3222,1,3,230,704.6,0.0,0.0
3223,2,3,230,489.7,0.0,0.0
3224,3,3,230,656.9,0.0,0.0
3225,0,3,231,586.2,76.11411885714293,0.0
3226,1,3,231,691.7,0.0,0.0
3227,2,3,231,480.7,0.0,0.0
3228,3,3,231,644.8,0.0,0.0
3229,0,3,232,574.1,79.09611885714278,0.0
3230,1,3,232,677.4,0.0,0.0
3231,2,3,232,470.8,0.0,0.0
3232,3,3,232,631.5,0.0,0.0
3233,0,3,233,582.7,81.89419285714231,0.0
3234,1,3,233,687.6,0.0,0.0
3235,2,3,233,477.8,0.0,0.0
3236,3,3,233,641.0,0.0,0.0
3237,0,3,234,579.9,103.24611885714268,0.0
3238,1,3,234,684.2,0.0,0.0
3239,2,3,234,475.5,0.0,0.0
3240,3,3,234,637.9,0.0,0.0
3241,0,3,235,584.2,84.5301188571427,0.0
3242,1,3,235,689.4,0.0,0.0
3243,2,3,235,479.1,0.0,0.0
3244,3,3,235,642.7,0.0,0.0
3245,0,3,236,594.1,87.1301928571423,0.0
3246,1,3,236,701.0,0.0,0.0
3247,2,3,236,487.1,0.0,0.0
3248,3,3,236,653.5,0.0,0.0
3249,0,3,237,576.6,89.60595449350632,0.0
3250,1,3,237,680.4,0.0,0.0
3251,2,3,237,472.8,0.0,0.0
3252,3,3,237,634.3,0.0,0.0
3253,0,3,238,578.2,91.36811885714278,0.0
3254,1,3,238,682.3,0.0,0.0
3255,2,3,238,474.1,0.0,0.0
3256,3,3,238,636.0,0.0,0.0
3257,0,3,239,588.8,92.14911885714272,0.0
3258,1,3,239,694.8,0.0,0.0
3259,2,3,239,482.9,0.0,0.0
3260,3,3,239,647.7,0.0,0.0
3261,0,3,240,572.5,107.23111885714289,0.0
3262,1,3,240,675.6,0.0,0.0
3263,2,3,240,469.5,0.0,0.0
3264,3,3,240,629.8,0.0,0.0
3265,0,3,241,572.0,96.83069028571427,0.0
3266,1,3,241,675.0,0.0,0.0
3267,2,3,241,469.0,0.0,0.0
3268,3,3,241,629.2,0.0,0.0
3269,0,3,242,565.9,113.47511885714286,0.0
3270,1,3,242,667.8,0.0,0.0
3271,2,3,242,464.0,0.0,0.0
3272,3,3,242,622.5,0.0,0.0
3273,0,3,243,573.6,115.64511885714288,0.0
3274,1,3,243,676.9,0.0,0.0
3275,2,3,243,470.4,0.0,0.0
3276,3,3,243,631.0,0.0,0.0
3277,0,3,244,581.5,117.61711885714274,0.0
3278,1,3,244,686.2,0.0,0.0
3279,2,3,244,476.8,0.0,0.0
3280,3,3,244,639.7,0.0,0.0
3281,0,3,245,578.5,100.36248682251082,0.0
3282,1,3,245,682.6,0.0,0.0
3283,2,3,245,474.3,0.0,0.0
3284,3,3,245,636.3,0.0,0.0
3285,0,3,246,561.8,71.714885636363,0.0
3286,1,3,246,662.9,0.0,0.0
